"cluster_id","anchor_key","k","n_total","studies_in_cluster","canonical_name","contrast_entity","contrast_direction","contrast_control_key","contrast_entity_source","entita_canonica","fonte_risoluzione","fiducia"
"cgroup_L5_6ee37e57","STR:cancer_stage_ib2_iia1||gain||vehicle_untreated",1,3,"GSE223804","cervical cancer","STR:cancer_stage_ib2_iia1","gain","vehicle_untreated","STR","STR:cancer_stage_ib2_iia1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6ee82e11","CHEBI:16467||gain||scramble",1,2,"GSE69125","arginase 1","CHEBI:16467","gain","scramble","onto","CHEBI:16467","GIA_CANONICO","nessuna"
"cgroup_L5_6ee86f02","MeSH:D013167||gain||vehicle_untreated",3,20,"GSE181364;GSE205812;GSE212613","ankylosing spondylitis","MeSH:D013167","gain","vehicle_untreated","anchor","MeSH:D013167","GIA_CANONICO","nessuna"
"cgroup_L5_6eeaa61d","STR:24_cb1||gain||vehicle_untreated",1,28,"GSE201779","aspernigrin A","STR:24_cb1","gain","vehicle_untreated","STR","STR:24_cb1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6ef127c7","STR:sierg_oligo_3||gain||sicontrol",1,7,"GSE212840","prostate cancer","STR:sierg_oligo_3","gain","sicontrol","STR","STR:sierg_oligo_3","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6ef6c614","HGNC:7577||block||sirna mef d",1,3,"GSE182386","MAPK14","HGNC:7577","block","sirna mef d","onto","HGNC:7577","GIA_CANONICO","nessuna"
"cgroup_L5_6f01c867","STR:olfm4_ret_fusion_plasmid||gain||vector plasmid",1,2,"GSE158176",NA,"STR:olfm4_ret_fusion_plasmid","gain","vector plasmid","STR","STR:olfm4_ret_fusion_plasmid","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f045390","STR:th159||gain||ut",1,3,"GSE220319","Harmaline","STR:th159","gain","ut","STR","STR:th159","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f0a11e2","CHEMBL:CHEMBL3622821||gain||pre treatment_ownbase",1,9,"GSE253495","upadacitinib","CHEMBL:CHEMBL3622821","gain","pre treatment_ownbase","onto","CHEMBL:CHEMBL3622821","GIA_CANONICO","nessuna"
"cgroup_L5_6f0b3a50","MeSH:D008268||gain||vehicle_untreated",1,32,"GSE99248","Age-related macular degeneration","MeSH:D008268","gain","vehicle_untreated","onto","MeSH:D008268","GIA_CANONICO","nessuna"
"cgroup_L5_6f1baaea","CHEBI:86474||gain||vehicle_untreated",2,10,"GSE148842;GSE199800","RO4929097","CHEBI:86474","gain","vehicle_untreated","onto","CHEBI:86474","GIA_CANONICO","nessuna"
"cgroup_L5_6f230d12","STR:induced_cafs_icafs||gain||vehicle_untreated",1,2,"GSE196351","induced CAFs (iCAFs)","STR:induced_cafs_icafs","gain","vehicle_untreated","STR","STR:induced_cafs_icafs","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f2b7a27","STR:mir-3622||block||wild type",1,3,"GSE179399","miR-3622","STR:mir-3622","block","wild type","anchor","STR:mir-3622","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f2c0348","STR:5h_cm||gain||cm no gf+d",1,10,"GSE198914","conditioned medium","STR:5h_cm","gain","cm no gf+d","STR","STR:5h_cm","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f32e6be","STR:stage_i||gain||stage ii",1,2,"GSE81550","hepatocellular carcinoma","STR:stage_i","gain","stage ii","STR","STR:stage_i","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f37e875","COMBO:gly+ser||gain||minus ser gly",1,6,"GSE269606","plus ser/gly 48 hr","COMBO:gly+ser","gain","minus ser gly","COMBO","COMBO:gly+ser","GIA_CANONICO","nessuna"
"cgroup_L5_6f3f2467","STR:shrna_targeting_mycnos1_transcript||block||vehicle_untreated",1,6,"GSE161449","LRTM3","STR:shrna_targeting_mycnos1_transcript","block","vehicle_untreated","STR","STR:shrna_targeting_mycnos1_transcript","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f3f556c","CHEBI:7566||gain||vehicle_untreated",1,21,"GSE193541","(R)-NADHX","CHEBI:7566","gain","vehicle_untreated","onto","CHEBI:7566","GIA_CANONICO","nessuna"
"cgroup_L5_6f3f7a89","STR:compound_4d||gain||vehicle_untreated",1,3,"GSE132500","diethyl maleate","STR:compound_4d","gain","vehicle_untreated","STR","STR:compound_4d","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f42e3d9","STR:raf709||gain||vehicle_untreated",1,32,"GSE252002","raf709","STR:raf709","gain","vehicle_untreated","STR","STR:raf709","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f451bc3","CHEBI:67208||gain||vehicle_untreated",1,3,"GSE168050","U1 small nuclear RNA","CHEBI:67208","gain","vehicle_untreated","onto","CHEBI:67208","GIA_CANONICO","nessuna"
"cgroup_L5_6f4c058e","CHEMBL:CHEMBL4297522||gain||vehicle_untreated",1,6,"GSE241735","TRR-TCG4-1","CHEMBL:CHEMBL4297522","gain","vehicle_untreated","onto","CHEMBL:CHEMBL4297522","GIA_CANONICO","nessuna"
"cgroup_L5_6f611a65","STR:malat1_lna2||gain||vehicle_untreated",1,6,"GSE167918","TNF","STR:malat1_lna2","gain","vehicle_untreated","STR","STR:malat1_lna2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f631c61","CHEBI:40594||gain||no aed antiepileptic drug treatment in medical record",1,4,"GSE244095","5-[(2-acetamidoethyl)amino]naphthalene-1-sulfonic acid","CHEBI:40594","gain","no aed antiepileptic drug treatment in medical record","onto","CHEBI:40594","GIA_CANONICO","nessuna"
"cgroup_L5_6f6400a8","STR:myoc_2c||gain||vector ctrl",1,6,"GSE213021","MYOCD","STR:myoc_2c","gain","vector ctrl","STR","STR:myoc_2c","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f67327d","MeSH:D055752||gain||vehicle_untreated",2,85,"GSE111320;GSE60052","Small Cell Lung Carcinoma","MeSH:D055752","gain","vehicle_untreated","onto","MeSH:D055752","GIA_CANONICO","nessuna"
"cgroup_L5_6f71682c","STR:eolp||gain||neolp",1,62,"GSE213346","oral squamous cell carcinoma","STR:eolp","gain","neolp","STR","STR:eolp","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f730adc","STR:gzyc||gain||vehicle_untreated",1,2,"GSE121842","colorectal cancer tissue","STR:gzyc","gain","vehicle_untreated","STR","STR:gzyc","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f7e84e2","STR:g12v_h1047r||gain||vehicle_untreated",1,5,"GSE128388","KRAS","STR:g12v_h1047r","gain","vehicle_untreated","STR","STR:g12v_h1047r","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f895f69","STR:nerd||gain||vehicle_untreated",1,6,"GSE182974","nerd","STR:nerd","gain","vehicle_untreated","STR","STR:nerd","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f90a68d","STR:laminar shear stress||gain||static culture",1,2,"GSE83476","laminar shear stress","STR:laminar shear stress","gain","static culture","anchor","STR:laminar shear stress","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f94d319","STR:sisnrpd3||gain||sint",1,6,"GSE153332","small nuclear ribonucleoprotein D3 polypeptide","STR:sisnrpd3","gain","sint","STR","STR:sisnrpd3","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f95d53c","STR:melanoma_primary_tumor||gain||vehicle_untreated",1,8,"GSE116111","melanoma primary tumor","STR:melanoma_primary_tumor","gain","vehicle_untreated","anchor","STR:melanoma_primary_tumor","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6f9b0d53","STR:ikba_knockout||block||vehicle_untreated",1,11,"GSE115311","NFKBIA","STR:ikba_knockout","block","vehicle_untreated","STR","STR:ikba_knockout","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fa2dbad","STR:henoch_schonlein_purpura_nephritis_10_months||gain||vehicle_untreated",1,3,"GSE102114","Henoch-Schonlein Purpura Nephritis","STR:henoch_schonlein_purpura_nephritis_10_months","gain","vehicle_untreated","STR","STR:henoch_schonlein_purpura_nephritis_10_months","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fa3f929","CHEBI:175901||gain||shctrl",1,10,"GSE128099","gemcitabine","CHEBI:175901","gain","shctrl","anchor","CHEBI:175901","GIA_CANONICO","nessuna"
"cgroup_L5_6fa4d173","COMBO:iik7+melatonin||gain||vehicle_untreated",1,2,"GSE201943","water","COMBO:iik7+melatonin","gain","vehicle_untreated","COMBO","COMBO:iik7+melatonin","GIA_CANONICO","nessuna"
"cgroup_L5_6fa619fb","STR:osteoarthritis||gain||non arthritic",1,7,"GSE168505","osteoarthritis","STR:osteoarthritis","gain","non arthritic","anchor","STR:osteoarthritis","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6facf4b6","STR:hnf4alpha2||gain||vehicle_untreated",1,6,"GSE125852","PNP","STR:hnf4alpha2","gain","vehicle_untreated","STR","STR:hnf4alpha2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fbb2bd8","STR:srsf3_knockdown_1||block||vehicle_untreated",1,2,"GSE227503","serine and arginine rich splicing factor 3","STR:srsf3_knockdown_1","block","vehicle_untreated","STR","STR:srsf3_knockdown_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fbed7c0","STR:mir-3662-ko||block||wild type",1,3,"GSE169128","miR-3662-KO","STR:mir-3662-ko","block","wild type","anchor","STR:mir-3662-ko","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fbf993c","STR:shp3_knockdown||block||vehicle_untreated",1,2,"GSE220931","TFAP2C","STR:shp3_knockdown","block","vehicle_untreated","STR","STR:shp3_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fc04837","STR:6_cl1||gain||vehicle_untreated",1,12,"GSE201779","Phorbol 12-myristate 13-acetate","STR:6_cl1","gain","vehicle_untreated","STR","STR:6_cl1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fc3d83c","COMBO:adenovirus+hydroxychloroquine||gain||vehicle_untreated",1,6,"GSE229331","hydroxychloroquine","COMBO:adenovirus+hydroxychloroquine","gain","vehicle_untreated","COMBO","COMBO:adenovirus+hydroxychloroquine","GIA_CANONICO","nessuna"
"cgroup_L5_6fc71869","STR:degenerator||gain||vehicle_untreated",1,52,"GSE148059",NA,"STR:degenerator","gain","vehicle_untreated","STR","STR:degenerator","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fcbbfc3","STR:suicide||gain||ctrl",1,13,"GSE102556","suicide","STR:suicide","gain","ctrl","STR","STR:suicide","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fcd500a","CHEBI:28112||gain||vehicle_untreated",1,4,"GSE242791","nickel atom","CHEBI:28112","gain","vehicle_untreated","onto","CHEBI:28112","GIA_CANONICO","nessuna"
"cgroup_L5_6fdbde13","STR:icam1_dxd||gain||vehicle_untreated",1,6,"GSE233818","icam1-dxd","STR:icam1_dxd","gain","vehicle_untreated","STR","STR:icam1_dxd","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fdd6fa1","CHEBI:232556||gain||vehicle_untreated",1,4,"GSE200029","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","CHEBI:232556","gain","vehicle_untreated","onto","CHEBI:232556","GIA_CANONICO","nessuna"
"cgroup_L5_6fde5f9f","STR:zfp36l1_knockdown||block||vehicle_untreated",1,20,"GSE160343","ZNF215","STR:zfp36l1_knockdown","block","vehicle_untreated","STR","STR:zfp36l1_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fea95a8","HGNC:1100||block||vehicle_untreated",2,17,"GSE131231;GSE141142","BTG2","HGNC:1100","block","vehicle_untreated","onto","HGNC:1100","GIA_CANONICO","nessuna"
"cgroup_L5_6fedc375","STR:yap_tead305||gain||pcdna ctl",1,2,"GSE80372","YAP1","STR:yap_tead305","gain","pcdna ctl","STR","STR:yap_tead305","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6fefeceb","STR:mir328_3p||gain||vehicle_untreated",1,12,"GSE150849","MIR222","STR:mir328_3p","gain","vehicle_untreated","STR","STR:mir328_3p","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6ff46964","STR:hk1_lmp1_ev||gain||vehicle_untreated",1,6,"GSE155201","breast cancer","STR:hk1_lmp1_ev","gain","vehicle_untreated","STR","STR:hk1_lmp1_ev","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6ff500f4","STR:milk||gain||vehicle_untreated_ownbase",1,31,"GSE98645","beta-lactoglobulin","STR:milk","gain","vehicle_untreated_ownbase","STR","STR:milk","STR_NON_TOCCATO","nessuna"
"cgroup_L5_6ff8a990","CHEBI:5062||gain||vehicle_untreated",1,5,"GSE199800","finasteride","CHEBI:5062","gain","vehicle_untreated","onto","CHEBI:5062","GIA_CANONICO","nessuna"
"cgroup_L5_6ffba556","CHEBI:37845||gain||vehicle_untreated",1,7,"GSE161664","growth hormone","CHEBI:37845","gain","vehicle_untreated","onto","CHEBI:37845","GIA_CANONICO","nessuna"
"cgroup_L5_7000da65","STR:rett_syndrome||gain||rett a_ownbase",1,5,"GSE198856","HNF1B","STR:rett_syndrome","gain","rett a_ownbase","STR","STR:rett_syndrome","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70040170","STR:sint_epc||gain||vehicle_untreated",1,9,"GSE205477","PGR","STR:sint_epc","gain","vehicle_untreated","STR","STR:sint_epc","STR_NON_TOCCATO","nessuna"
"cgroup_L5_7011942b","COMBO:dht+sirt1 kd||gain||css",1,4,"GSE152820","SIRT1","COMBO:dht+sirt1 kd","gain","css","COMBO","COMBO:dht+sirt1 kd","GIA_CANONICO","nessuna"
"cgroup_L5_701bda18","STR:p53_r273h||gain||wildtype",1,6,"GSE124993","TP53","STR:p53_r273h","gain","wildtype","STR","STR:p53_r273h","STR_NON_TOCCATO","nessuna"
"cgroup_L5_701eef14","STR:facs_sorted||gain||vehicle_untreated",1,3,"GSE190456",NA,"STR:facs_sorted","gain","vehicle_untreated","STR","STR:facs_sorted","STR_NON_TOCCATO","nessuna"
"cgroup_L5_701f051f","STR:shkim_1_shkim_1||gain||luc+shrna",1,9,"GSE165224","DHTKD1","STR:shkim_1_shkim_1","gain","luc+shrna","STR","STR:shkim_1_shkim_1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_701fac6f","HGNC:12836||gain||vehicle_untreated",1,9,"GSE155865","XRN2","HGNC:12836","gain","vehicle_untreated","onto","HGNC:12836","GIA_CANONICO","nessuna"
"cgroup_L5_7024029a","HGNC:30935||block||scrambled sirna",1,9,"GSE137035","TNF","HGNC:30935","block","scrambled sirna","onto","HGNC:30935","GIA_CANONICO","nessuna"
"cgroup_L5_7027d2a8","STR:permanent_neurological_complications||gain||vehicle_untreated",1,6,"GSE135297","Type 1 Diabetes","STR:permanent_neurological_complications","gain","vehicle_untreated","STR","STR:permanent_neurological_complications","STR_NON_TOCCATO","nessuna"
"cgroup_L5_7028cfb8","STR:cortical||gain||stem cells",1,8,"GSE240256","pn96","STR:cortical","gain","stem cells","STR","STR:cortical","STR_NON_TOCCATO","nessuna"
"cgroup_L5_7029d886","COMBO:sihectd3+tnfalpha||gain||sihectd",1,4,"GSE201759","TNF","COMBO:sihectd3+tnfalpha","gain","sihectd","COMBO","COMBO:sihectd3+tnfalpha","GIA_CANONICO","nessuna"
"cgroup_L5_702a5dea","CHEBI:75998||gain||vehicle_untreated",15,838,"GSE110397;GSE118548;GSE138780;GSE146096;GSE152705;GSE174693;GSE197555;GSE206267;GSE207645;GSE213588;GSE217421;GSE228090;GSE252002;GSE266762;GSE64550","3-allyloxyestra-1,3,5(10),7-tetraene-16,17-dione dioxime","CHEBI:75998","gain","vehicle_untreated","onto","CHEBI:75998","GIA_CANONICO","nessuna"
"cgroup_L5_70381a85","CHEBI:31263||gain||vehicle_untreated",2,12,"GSE113803;GSE248485","Pemetrexed","CHEBI:31263","gain","vehicle_untreated","onto","CHEBI:31263","GIA_CANONICO","nessuna"
"cgroup_L5_703be51a","STR:sc622986||gain||vehicle_untreated",1,13,"GSE171415","diethyl maleate","STR:sc622986","gain","vehicle_untreated","STR","STR:sc622986","STR_NON_TOCCATO","nessuna"
"cgroup_L5_703e9256","CHEBI:90936||gain||vehicle_untreated",1,17,"GSE255958","thioflavine T","CHEBI:90936","gain","vehicle_untreated","onto","CHEBI:90936","GIA_CANONICO","nessuna"
"cgroup_L5_70433e7a","STR:chrm_knockdown||block||vehicle_untreated",1,9,"GSE220083","HEY2","STR:chrm_knockdown","block","vehicle_untreated","STR","STR:chrm_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_7044c9ad","STR:premalignant||gain||vehicle_untreated",1,5,"GSE49155","oral squamous cell carcinoma","STR:premalignant","gain","vehicle_untreated","STR","STR:premalignant","STR_NON_TOCCATO","nessuna"
"cgroup_L5_704ae598","STR:shsetd2||gain||vehicle_untreated",1,12,"GSE150809","SLC2A1","STR:shsetd2","gain","vehicle_untreated","STR","STR:shsetd2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_704b1458","STR:untreated_visit_2a||gain||vehicle_untreated+visit_clin",1,10,"GSE115823","acute myeloid leukemia","STR:untreated_visit_2a","gain","vehicle_untreated+visit_clin","STR","STR:untreated_visit_2a","STR_NON_TOCCATO","nessuna"
"cgroup_L5_704bb29c","STR:ex vivo lung culture||gain||vehicle_untreated",1,4,"GSE74230","ex vivo lung culture","STR:ex vivo lung culture","gain","vehicle_untreated","anchor","STR:ex vivo lung culture","STR_NON_TOCCATO","nessuna"
"cgroup_L5_705d5d8b","MeSH:D016207||gain||before cytokine exposure",1,6,"GSE134122","cytokine","MeSH:D016207","gain","before cytokine exposure","anchor","MeSH:D016207","GIA_CANONICO","nessuna"
"cgroup_L5_7066cf0e","HGNC:28912||block||wild type",1,6,"GSE184520","TMEM128","HGNC:28912","block","wild type","onto","HGNC:28912","GIA_CANONICO","nessuna"
"cgroup_L5_706a90b0","STR:ptpn14||gain||non targeting",1,4,"GSE85969","CDC42P1","STR:ptpn14","gain","non targeting","STR","STR:ptpn14","STR_NON_TOCCATO","nessuna"
"cgroup_L5_706be06b","CHEBI:63959||gain||vehicle_untreated",2,14,"GSE198630;GSE226374","dTDP-4-amino-4,6-dideoxy-α-<small>D</small>-glucose(1−)","CHEBI:63959","gain","vehicle_untreated","onto","CHEBI:63959","GIA_CANONICO","nessuna"
"cgroup_L5_706e4a30","STR:cmyc_ltenza||gain||vehicle_untreated",1,6,"GSE202897","ltenza  cmyc","STR:cmyc_ltenza","gain","vehicle_untreated","STR","STR:cmyc_ltenza","STR_NON_TOCCATO","nessuna"
"cgroup_L5_707d3d55","STR:shmob2||gain||shcontrol",1,2,"GSE139339","PRPF40A","STR:shmob2","gain","shcontrol","STR","STR:shmob2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_707da8eb","STR:recovery_3mo||gain||vehicle_untreated",1,16,"GSE198256","measles virus","STR:recovery_3mo","gain","vehicle_untreated","STR","STR:recovery_3mo","STR_NON_TOCCATO","nessuna"
"cgroup_L5_708ad842","STR:term_early_labour_artificial_rom||gain||no rom+not in labor",1,8,"GSE80172","labor","STR:term_early_labour_artificial_rom","gain","no rom+not in labor","STR","STR:term_early_labour_artificial_rom","STR_NON_TOCCATO","nessuna"
"cgroup_L5_708bb8a1","STR:postnatal||gain||jmml ptpn mutated",1,6,"GSE198919",NA,"STR:postnatal","gain","jmml ptpn mutated","STR","STR:postnatal","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70929d93","HGNC:17357||block||wild type",1,6,"GSE129009","STXBP1","HGNC:17357","block","wild type","onto","HGNC:17357","GIA_CANONICO","nessuna"
"cgroup_L5_7093234a","STR:non_load_bearing||gain||vehicle_untreated",1,2,"GSE219027","rheumatoid arthritis","STR:non_load_bearing","gain","vehicle_untreated","STR","STR:non_load_bearing","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70934585","STR:covid_19_early||gain||vehicle_untreated",1,34,"GSE161731","measles virus","STR:covid_19_early","gain","vehicle_untreated","STR","STR:covid_19_early","STR_NON_TOCCATO","nessuna"
"cgroup_L5_7094d9ea","STR:k562_41bbl_cd40_mbil21||gain||vehicle_untreated",1,7,"GSE234384","IL2","STR:k562_41bbl_cd40_mbil21","gain","vehicle_untreated","STR","STR:k562_41bbl_cd40_mbil21","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70a039f9","STR:hepatic||gain||stem cells",1,10,"GSE240256","pn96","STR:hepatic","gain","stem cells","STR","STR:hepatic","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70b0081c","STR:t_bhp||gain||vehicle_untreated",1,6,"GSE186471","300 î¼m t-bhp","STR:t_bhp","gain","vehicle_untreated","STR","STR:t_bhp","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70b23977","STR:psychosis_bipolar||gain||vehicle_untreated",1,142,"GSE202537","psychosis_bipolar","STR:psychosis_bipolar","gain","vehicle_untreated","anchor","STR:psychosis_bipolar","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70b40b0c","COMBO:dht+dihydrotestosterone+shrb||gain||veh",1,10,"GSE176403","prostate cancer","COMBO:dht+dihydrotestosterone+shrb","gain","veh","COMBO","COMBO:dht+dihydrotestosterone+shrb","GIA_CANONICO","nessuna"
"cgroup_L5_70c502ed","CHEBI:4806||gain||placebo",1,42,"GSE152781","ultraviolet radiation","CHEBI:4806","gain","placebo","onto","CHEBI:4806","GIA_CANONICO","nessuna"
"cgroup_L5_70cb05e2","COMBO:atra+decitabine||gain||hours+vehicle_untreated",1,4,"GSE184282","2,2',4,4',6,6'-hexachlorobiphenyl","COMBO:atra+decitabine","gain","hours+vehicle_untreated","COMBO","COMBO:atra+decitabine","GIA_CANONICO","nessuna"
"cgroup_L5_70cb4dbc","CHEMBL:CHEMBL1213284||gain||vehicle_untreated",2,12,"GSE171750;GSE56022","IL4","CHEMBL:CHEMBL1213284","gain","vehicle_untreated","onto","CHEMBL:CHEMBL1213284","GIA_CANONICO","nessuna"
"cgroup_L5_70cbdc79","STR:vp64_mouse_myod_fusion||gain||vehicle_untreated",1,3,"GSE62448","MYOD1","STR:vp64_mouse_myod_fusion","gain","vehicle_untreated","STR","STR:vp64_mouse_myod_fusion","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70cf0307","STR:p110||gain||sham treatment",1,3,"GSE237013","PI3K inhibitor","STR:p110","gain","sham treatment","STR","STR:p110","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70d74da6","STR:tfb_tboa||gain||vehicle_untreated",1,6,"GSE134074","tfb-tboa","STR:tfb_tboa","gain","vehicle_untreated","STR","STR:tfb_tboa","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70dd4c76","STR:oskm||gain||vehicle_untreated",1,3,"GSE168815","dimethyl sulfoxide","STR:oskm","gain","vehicle_untreated","STR","STR:oskm","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70dee5f4","COMBO:enzalutamide+onvansertib||gain||vehicle_untreated",1,15,"GSE217537","enzalutamide","COMBO:enzalutamide+onvansertib","gain","vehicle_untreated","COMBO","COMBO:enzalutamide+onvansertib","GIA_CANONICO","nessuna"
"cgroup_L5_70e74e03","CHEBI:24786||gain||vehicle_untreated",1,13,"GSE240444","idarubicin","CHEBI:24786","gain","vehicle_untreated","onto","CHEBI:24786","GIA_CANONICO","nessuna"
"cgroup_L5_70eb6779","STR:psoriasis||gain||atopic eczema",1,15,"GSE223799","psoriasis","STR:psoriasis","gain","atopic eczema","STR","STR:psoriasis","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70ec763f","CHEBI:80240||gain||vehicle_untreated",1,16,"GSE196065","OLFM4","CHEBI:80240","gain","vehicle_untreated","onto","CHEBI:80240","GIA_CANONICO","nessuna"
"cgroup_L5_70eff9c8","STR:pb_tfcp2l1||gain||piggybac",1,2,"GSE115075","transcription factor 2, liver 1","STR:pb_tfcp2l1","gain","piggybac","STR","STR:pb_tfcp2l1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70f0f067","CHEBI:17313||gain||vehicle_untreated",1,15,"GSE267812","7,8-dihydroxycoumarin","CHEBI:17313","gain","vehicle_untreated","onto","CHEBI:17313","GIA_CANONICO","nessuna"
"cgroup_L5_70f213af","STR:dem_high||gain||vehicle_untreated",1,78,"GSE70424","Major Depressive Disorder","STR:dem_high","gain","vehicle_untreated","STR","STR:dem_high","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70f8671b","STR:medulloblastoma||gain||vehicle_untreated",3,141,"GSE148389;GSE189919;GSE203174","medulloblastoma","STR:medulloblastoma","gain","vehicle_untreated","anchor","STR:medulloblastoma","STR_NON_TOCCATO","nessuna"
"cgroup_L5_70f9ffca","STR:antagomir-let7||gain||vehicle_untreated",1,6,"GSE154254","antagomir-let7","STR:antagomir-let7","gain","vehicle_untreated","anchor","STR:antagomir-let7","STR_NON_TOCCATO","nessuna"
"cgroup_L5_71043a20","STR:azd334h2||gain||veh",1,3,"GSE73663","palmitoleic acid","STR:azd334h2","gain","veh","STR","STR:azd334h2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_710da766","STR:kir2_1||gain||rfp",1,5,"GSE171150","KCNJ2","STR:kir2_1","gain","rfp","STR","STR:kir2_1","STR_NON_TOCCATO","nessuna"
