"lib","n","ch_uguali","so_uguali"
"GSE267774p34-cp4-f08_s68",4,TRUE,TRUE
"GSE267774p34-cp4-f09_s69",4,TRUE,TRUE
"GSE267774p34-cp4-f10_s70",4,TRUE,TRUE
"GSE267774p34-cp4-f11_s71",4,TRUE,TRUE
"GSE267774p34-cp4-f12_s72",4,TRUE,TRUE
"GSE267774p34-cp4-g01_s73",4,TRUE,TRUE
"GSE267774p34-cp4-g02_s74",4,TRUE,TRUE
"GSE267774p34-cp4-g03_s75",4,TRUE,TRUE
"GSE267774p34-cp4-g04_s76",4,TRUE,TRUE
"GSE267774p34-cp4-g05_s77",4,TRUE,TRUE
"GSE267774p34-cp4-g06_s78",4,TRUE,TRUE
"GSE267774p34-cp4-g07_s79",4,TRUE,TRUE
"GSE267774p34-cp4-g08_s80",3,TRUE,TRUE
"GSE267774p34-cp4-g09_s81",4,TRUE,TRUE
"GSE267774p34-cp4-g10_s82",4,TRUE,TRUE
"GSE267774p34-cp4-g11_s83",4,TRUE,TRUE
"GSE267774p34-cp4-g12_s84",4,TRUE,TRUE
"GSE267774p34-cp4-h01_s85",4,TRUE,TRUE
"GSE267774p34-cp4-h02_s86",4,TRUE,TRUE
"GSE267774p34-cp4-h03_s87",2,TRUE,TRUE
"GSE267774p34-cp4-h04_s88",4,TRUE,TRUE
"GSE267774p34-cp4-h05_s89",4,TRUE,TRUE
"GSE267774p34-cp4-h06_s90",4,TRUE,TRUE
"GSE267774p34-cp4-h07_s91",4,TRUE,TRUE
"GSE267774p34-cp4-h08_s92",4,TRUE,TRUE
"GSE267774p34-cp4-h09_s93",4,TRUE,TRUE
"GSE267774p34-cp4-h10_s94",3,TRUE,TRUE
"GSE267774p34-cp4-h11_s95",3,TRUE,TRUE
"GSE267774p34-cp4-h12_s96",3,TRUE,TRUE
"GSE267774p34-cp5-a01_s1",4,TRUE,TRUE
"GSE267774p34-cp5-a02_s2",4,TRUE,TRUE
"GSE267774p34-cp5-a03_s3",4,TRUE,TRUE
"GSE267774p34-cp5-a04_s4",4,TRUE,TRUE
"GSE267774p34-cp5-a05_s5",4,TRUE,TRUE
"GSE267774p34-cp5-a06_s6",4,TRUE,TRUE
"GSE267774p34-cp5-a07_s7",4,TRUE,TRUE
"GSE267774p34-cp5-a08_s8",4,TRUE,TRUE
"GSE267774p34-cp5-a09_s9",4,TRUE,TRUE
"GSE267774p34-cp5-a10_s10",4,TRUE,TRUE
"GSE267774p34-cp5-a11_s11",4,TRUE,TRUE
"GSE267774p34-cp5-a12_s12",4,TRUE,TRUE
"GSE267774p34-cp5-b01_s13",4,TRUE,TRUE
"GSE267774p34-cp5-b02_s14",4,TRUE,TRUE
"GSE267774p34-cp5-b03_s15",4,TRUE,TRUE
"GSE267774p34-cp5-b04_s16",3,TRUE,TRUE
"GSE267774p34-cp5-b05_s17",4,TRUE,TRUE
"GSE267774p34-cp5-b06_s18",4,TRUE,TRUE
"GSE267774p34-cp5-b07_s19",4,TRUE,TRUE
"GSE267774p34-cp5-b08_s20",4,TRUE,TRUE
"GSE267774p34-cp5-b09_s21",4,TRUE,TRUE
"GSE267774p34-cp5-b10_s22",4,TRUE,TRUE
"GSE267774p34-cp5-b11_s23",4,TRUE,TRUE
"GSE267774p34-cp5-b12_s24",4,TRUE,TRUE
"GSE267774p34-cp5-c01_s25",4,TRUE,TRUE
"GSE267774p34-cp5-c02_s26",4,TRUE,TRUE
"GSE267774p34-cp5-c03_s27",3,TRUE,TRUE
"GSE267774p34-cp5-c04_s28",4,TRUE,TRUE
"GSE267774p34-cp5-c05_s29",4,TRUE,TRUE
"GSE267774p34-cp5-c06_s30",4,TRUE,TRUE
"GSE267774p34-cp5-c07_s31",4,TRUE,TRUE
"GSE267774p34-cp5-c08_s32",4,TRUE,TRUE
"GSE267774p34-cp5-c09_s33",4,TRUE,TRUE
"GSE267774p34-cp5-c10_s34",4,TRUE,TRUE
"GSE267774p34-cp5-c11_s35",4,TRUE,TRUE
"GSE267774p34-cp5-c12_s36",4,TRUE,TRUE
"GSE267774p34-cp5-d01_s37",4,TRUE,TRUE
"GSE267774p34-cp5-d02_s38",4,TRUE,TRUE
"GSE267774p34-cp5-d03_s39",4,TRUE,TRUE
"GSE267774p34-cp5-d04_s40",4,TRUE,TRUE
"GSE267774p34-cp5-d05_s41",3,TRUE,TRUE
"GSE267774p34-cp5-d06_s42",4,TRUE,TRUE
"GSE267774p34-cp5-d07_s43",4,TRUE,TRUE
"GSE267774p34-cp5-d08_s44",4,TRUE,TRUE
"GSE267774p34-cp5-d09_s45",4,TRUE,TRUE
"GSE267774p34-cp5-d10_s46",4,TRUE,TRUE
"GSE267774p34-cp5-d11_s47",4,TRUE,TRUE
"GSE267774p34-cp5-d12_s48",4,TRUE,TRUE
"GSE267774p34-cp5-e01_s49",4,TRUE,TRUE
"GSE267774p34-cp5-e02_s50",4,TRUE,TRUE
"GSE267774p34-cp5-e03_s51",4,TRUE,TRUE
"GSE267774p34-cp5-e04_s52",3,TRUE,TRUE
"GSE267774p34-cp5-e05_s53",4,TRUE,TRUE
"GSE267774p34-cp5-e06_s54",4,TRUE,TRUE
"GSE267774p34-cp5-e07_s55",4,TRUE,TRUE
"GSE267774p34-cp5-e08_s56",4,TRUE,TRUE
"GSE267774p34-cp5-e09_s57",4,TRUE,TRUE
"GSE267774p34-cp5-e10_s58",4,TRUE,TRUE
"GSE267774p34-cp5-e11_s59",4,TRUE,TRUE
"GSE267774p34-cp5-e12_s60",4,TRUE,TRUE
"GSE267774p34-cp5-f01_s61",4,TRUE,TRUE
"GSE267774p34-cp5-f02_s62",4,TRUE,TRUE
"GSE267774p34-cp5-f03_s63",4,TRUE,TRUE
"GSE267774p34-cp5-f04_s64",4,TRUE,TRUE
"GSE267774p34-cp5-f05_s65",4,TRUE,TRUE
"GSE267774p34-cp5-f06_s66",4,TRUE,TRUE
"GSE267774p34-cp5-f07_s67",4,TRUE,TRUE
"GSE267774p34-cp5-f08_s68",4,TRUE,TRUE
"GSE267774p34-cp5-f09_s69",4,TRUE,TRUE
"GSE267774p34-cp5-f10_s70",4,TRUE,TRUE
"GSE267774p34-cp5-f11_s71",4,TRUE,TRUE
"GSE267774p34-cp5-f12_s72",4,TRUE,TRUE
"GSE267774p34-cp5-g01_s73",4,TRUE,TRUE
"GSE267774p34-cp5-g02_s74",4,TRUE,TRUE
"GSE267774p34-cp5-g03_s75",4,TRUE,TRUE
"GSE267774p34-cp5-g04_s76",4,TRUE,TRUE
"GSE267774p34-cp5-g05_s77",4,TRUE,TRUE
"GSE267774p34-cp5-g06_s78",4,TRUE,TRUE
"GSE267774p34-cp5-g07_s79",4,TRUE,TRUE
"GSE267774p34-cp5-g08_s80",4,TRUE,TRUE
"GSE267774p34-cp5-g09_s81",4,TRUE,TRUE
"GSE267774p34-cp5-g10_s82",4,TRUE,TRUE
"GSE267774p34-cp5-g11_s83",4,TRUE,TRUE
"GSE267774p34-cp5-g12_s84",4,TRUE,TRUE
"GSE267774p34-cp5-h01_s85",4,TRUE,TRUE
"GSE267774p34-cp5-h02_s86",4,TRUE,TRUE
"GSE267774p34-cp5-h03_s87",4,TRUE,TRUE
"GSE267774p34-cp5-h04_s88",4,TRUE,TRUE
"GSE267774p34-cp5-h05_s89",4,TRUE,TRUE
"GSE267774p34-cp5-h06_s90",3,TRUE,TRUE
"GSE267774p34-cp5-h07_s91",4,TRUE,TRUE
"GSE267774p34-cp5-h08_s92",4,TRUE,TRUE
"GSE267774p34-cp5-h09_s93",4,TRUE,TRUE
"GSE267774p34-cp5-h10_s94",4,TRUE,TRUE
"GSE267774p34-cp5-h11_s95",4,TRUE,TRUE
"GSE267774p34-cp5-h12_s96",4,TRUE,TRUE
"GSE267774p34-cp6-a01_s1",4,TRUE,TRUE
"GSE267774p34-cp6-a02_s2",3,TRUE,TRUE
"GSE267774p34-cp6-a03_s3",4,TRUE,TRUE
"GSE267774p34-cp6-a04_s4",4,TRUE,TRUE
"GSE267774p34-cp6-a05_s5",4,TRUE,TRUE
"GSE267774p34-cp6-a06_s6",4,TRUE,TRUE
"GSE267774p34-cp6-a07_s7",4,TRUE,TRUE
"GSE267774p34-cp6-a08_s8",4,TRUE,TRUE
"GSE267774p34-cp6-a09_s9",4,TRUE,TRUE
"GSE267774p34-cp6-a10_s10",4,TRUE,TRUE
"GSE267774p34-cp6-a11_s11",4,TRUE,TRUE
"GSE267774p34-cp6-a12_s12",4,TRUE,TRUE
"GSE267774p34-cp6-b01_s13",4,TRUE,TRUE
"GSE267774p34-cp6-b02_s14",4,TRUE,TRUE
"GSE267774p34-cp6-b03_s15",4,TRUE,TRUE
"GSE267774p34-cp6-b04_s16",4,TRUE,TRUE
"GSE267774p34-cp6-b05_s17",4,TRUE,TRUE
"GSE267774p34-cp6-b06_s18",3,TRUE,TRUE
"GSE267774p34-cp6-b07_s19",4,TRUE,TRUE
"GSE267774p34-cp6-b08_s20",4,TRUE,TRUE
"GSE267774p34-cp6-b09_s21",4,TRUE,TRUE
"GSE267774p34-cp6-b10_s22",4,TRUE,TRUE
"GSE267774p34-cp6-b11_s23",3,TRUE,TRUE
"GSE267774p34-cp6-b12_s24",4,TRUE,TRUE
"GSE267774p34-cp6-c01_s25",4,TRUE,TRUE
"GSE267774p34-cp6-c02_s26",4,TRUE,TRUE
"GSE267774p34-cp6-c03_s27",4,TRUE,TRUE
"GSE267774p34-cp6-c04_s28",3,TRUE,TRUE
"GSE267774p34-cp6-c05_s29",4,TRUE,TRUE
"GSE267774p34-cp6-c06_s30",4,TRUE,TRUE
"GSE267774p34-cp6-c07_s31",4,TRUE,TRUE
"GSE267774p34-cp6-c08_s32",4,TRUE,TRUE
"GSE267774p34-cp6-c09_s33",4,TRUE,TRUE
"GSE267774p34-cp6-c10_s34",4,TRUE,TRUE
"GSE267774p34-cp6-c11_s35",4,TRUE,TRUE
"GSE267774p34-cp6-c12_s36",4,TRUE,TRUE
"GSE267774p34-cp6-d01_s37",4,TRUE,TRUE
"GSE267774p34-cp6-d02_s38",4,TRUE,TRUE
"GSE267774p34-cp6-d03_s39",4,TRUE,TRUE
"GSE267774p34-cp6-d04_s40",4,TRUE,TRUE
"GSE267774p34-cp6-d05_s41",3,TRUE,TRUE
"GSE267774p34-cp6-d06_s42",4,TRUE,TRUE
"GSE267774p34-cp6-d07_s43",4,TRUE,TRUE
"GSE267774p34-cp6-d08_s44",4,TRUE,TRUE
"GSE267774p34-cp6-d09_s45",4,TRUE,TRUE
"GSE267774p34-cp6-d10_s46",4,TRUE,TRUE
"GSE267774p34-cp6-d11_s47",4,TRUE,TRUE
"GSE267774p34-cp6-d12_s48",4,TRUE,TRUE
"GSE267774p34-cp6-e01_s49",4,TRUE,TRUE
"GSE267774p34-cp6-e02_s50",4,TRUE,TRUE
"GSE267774p34-cp6-e03_s51",4,TRUE,TRUE
"GSE267774p34-cp6-e04_s52",4,TRUE,TRUE
"GSE267774p34-cp6-e05_s53",4,TRUE,TRUE
"GSE267774p34-cp6-e06_s54",4,TRUE,TRUE
"GSE267774p34-cp6-e07_s55",4,TRUE,TRUE
"GSE267774p34-cp6-e08_s56",4,TRUE,TRUE
"GSE267774p34-cp6-e09_s57",4,TRUE,TRUE
"GSE267774p34-cp6-e10_s58",4,TRUE,TRUE
"GSE267774p34-cp6-e11_s59",4,TRUE,TRUE
"GSE267774p34-cp6-e12_s60",4,TRUE,TRUE
"GSE267774p34-cp6-f01_s61",4,TRUE,TRUE
"GSE267774p34-cp6-f02_s62",4,TRUE,TRUE
"GSE267774p34-cp6-f03_s63",4,TRUE,TRUE
"GSE267774p34-cp6-f04_s64",4,TRUE,TRUE
"GSE267774p34-cp6-f05_s65",4,TRUE,TRUE
"GSE267774p34-cp6-f06_s66",4,TRUE,TRUE
"GSE267774p34-cp6-f07_s67",4,TRUE,TRUE
"GSE267774p34-cp6-f08_s68",4,TRUE,TRUE
"GSE267774p34-cp6-f09_s69",4,TRUE,TRUE
"GSE267774p34-cp6-f10_s70",4,TRUE,TRUE
"GSE267774p34-cp6-f11_s71",4,TRUE,TRUE
"GSE267774p34-cp6-f12_s72",4,TRUE,TRUE
"GSE267774p34-cp6-g01_s73",3,TRUE,TRUE
"GSE267774p34-cp6-g02_s74",3,TRUE,TRUE
"GSE267774p34-cp6-g03_s75",3,TRUE,TRUE
"GSE267774p34-cp6-g04_s76",4,TRUE,TRUE
"GSE267774p34-cp6-g05_s77",4,TRUE,TRUE
"GSE267774p34-cp6-g06_s78",4,TRUE,TRUE
"GSE267774p34-cp6-g07_s79",4,TRUE,TRUE
"GSE267774p34-cp6-g08_s80",4,TRUE,TRUE
"GSE267774p34-cp6-g09_s81",4,TRUE,TRUE
"GSE267774p34-cp6-g10_s82",4,TRUE,TRUE
"GSE267774p34-cp6-g11_s83",4,TRUE,TRUE
"GSE267774p34-cp6-g12_s84",4,TRUE,TRUE
"GSE267774p34-cp6-h01_s85",4,TRUE,TRUE
"GSE267774p34-cp6-h02_s86",4,TRUE,TRUE
"GSE267774p34-cp6-h03_s87",4,TRUE,TRUE
"GSE267774p34-cp6-h04_s88",4,TRUE,TRUE
"GSE267774p34-cp6-h05_s89",4,TRUE,TRUE
"GSE267774p34-cp6-h06_s90",4,TRUE,TRUE
"GSE267774p34-cp6-h07_s91",4,TRUE,TRUE
"GSE267774p34-cp6-h08_s92",4,TRUE,TRUE
"GSE267774p34-cp6-h09_s93",4,TRUE,TRUE
"GSE267774p34-cp6-h10_s94",4,TRUE,TRUE
"GSE267774p34-cp6-h11_s95",4,TRUE,TRUE
"GSE267774p34-cp6-h12_s96",4,TRUE,TRUE
"GSE267774p34-cp7-a01_s1",4,TRUE,TRUE
"GSE267774p34-cp7-a02_s2",4,TRUE,TRUE
"GSE267774p34-cp7-a03_s3",4,TRUE,TRUE
"GSE267774p34-cp7-a04_s4",4,TRUE,TRUE
"GSE267774p34-cp7-a05_s5",4,TRUE,TRUE
"GSE267774p34-cp7-a06_s6",4,TRUE,TRUE
"GSE267774p34-cp7-a07_s7",4,TRUE,TRUE
"GSE267774p34-cp7-a08_s8",4,TRUE,TRUE
"GSE267774p34-cp7-a09_s9",4,TRUE,TRUE
"GSE267774p34-cp7-a10_s10",4,TRUE,TRUE
"GSE267774p34-cp7-a11_s11",4,TRUE,TRUE
"GSE267774p34-cp7-a12_s12",3,TRUE,TRUE
"GSE267774p34-cp7-b01_s13",4,TRUE,TRUE
"GSE267774p34-cp7-b02_s14",4,TRUE,TRUE
"GSE267774p34-cp7-b03_s15",4,TRUE,TRUE
"GSE267774p34-cp7-b04_s16",4,TRUE,TRUE
"GSE267774p34-cp7-b05_s17",4,TRUE,TRUE
"GSE267774p34-cp7-b06_s18",4,TRUE,TRUE
"GSE267774p34-cp7-b07_s19",4,TRUE,TRUE
"GSE267774p34-cp7-b08_s20",4,TRUE,TRUE
"GSE267774p34-cp7-b09_s21",4,TRUE,TRUE
"GSE267774p34-cp7-b10_s22",4,TRUE,TRUE
"GSE267774p34-cp7-b11_s23",4,TRUE,TRUE
"GSE267774p34-cp7-b12_s24",4,TRUE,TRUE
"GSE267774p34-cp7-c01_s25",3,TRUE,TRUE
"GSE267774p34-cp7-c02_s26",4,TRUE,TRUE
"GSE267774p34-cp7-c03_s27",4,TRUE,TRUE
"GSE267774p34-cp7-c04_s28",4,TRUE,TRUE
"GSE267774p34-cp7-c05_s29",4,TRUE,TRUE
"GSE267774p34-cp7-c06_s30",4,TRUE,TRUE
"GSE267774p34-cp7-c07_s31",3,TRUE,TRUE
"GSE267774p34-cp7-c08_s32",4,TRUE,TRUE
"GSE267774p34-cp7-c09_s33",4,TRUE,TRUE
"GSE267774p34-cp7-c10_s34",4,TRUE,TRUE
"GSE267774p34-cp7-c11_s35",3,TRUE,TRUE
"GSE267774p34-cp7-c12_s36",3,TRUE,TRUE
"GSE267774p34-cp7-d01_s37",4,TRUE,TRUE
"GSE267774p34-cp7-d02_s38",4,TRUE,TRUE
"GSE267774p34-cp7-d03_s39",4,TRUE,TRUE
"GSE267774p34-cp7-d04_s40",4,TRUE,TRUE
"GSE267774p34-cp7-d05_s41",4,TRUE,TRUE
"GSE267774p34-cp7-d06_s42",4,TRUE,TRUE
"GSE267774p34-cp7-d07_s43",4,TRUE,TRUE
"GSE267774p34-cp7-d08_s44",4,TRUE,TRUE
"GSE267774p34-cp7-d09_s45",3,TRUE,TRUE
"GSE267774p34-cp7-d10_s46",4,TRUE,TRUE
"GSE267774p34-cp7-d11_s47",4,TRUE,TRUE
"GSE267774p34-cp7-d12_s48",4,TRUE,TRUE
"GSE267774p34-cp7-e01_s49",4,TRUE,TRUE
"GSE267774p34-cp7-e02_s50",4,TRUE,TRUE
"GSE267774p34-cp7-e03_s51",4,TRUE,TRUE
"GSE267774p34-cp7-e04_s52",4,TRUE,TRUE
"GSE267774p34-cp7-e05_s53",4,TRUE,TRUE
"GSE267774p34-cp7-e06_s54",4,TRUE,TRUE
"GSE267774p34-cp7-e07_s55",4,TRUE,TRUE
"GSE267774p34-cp7-e08_s56",4,TRUE,TRUE
"GSE267774p34-cp7-e09_s57",4,TRUE,TRUE
"GSE267774p34-cp7-e10_s58",4,TRUE,TRUE
"GSE267774p34-cp7-e11_s59",3,TRUE,TRUE
"GSE267774p34-cp7-e12_s60",4,TRUE,TRUE
"GSE267774p34-cp7-f01_s61",4,TRUE,TRUE
"GSE267774p34-cp7-f02_s62",4,TRUE,TRUE
"GSE267774p34-cp7-f03_s63",4,TRUE,TRUE
"GSE267774p34-cp7-f04_s64",4,TRUE,TRUE
"GSE267774p34-cp7-f05_s65",4,TRUE,TRUE
"GSE267774p34-cp7-f06_s66",4,TRUE,TRUE
"GSE267774p34-cp7-f07_s67",4,TRUE,TRUE
"GSE267774p34-cp7-f08_s68",4,TRUE,TRUE
"GSE267774p34-cp7-f09_s69",4,TRUE,TRUE
"GSE267774p34-cp7-f10_s70",4,TRUE,TRUE
"GSE267774p34-cp7-f11_s71",4,TRUE,TRUE
"GSE267774p34-cp7-f12_s72",4,TRUE,TRUE
"GSE267774p34-cp7-g01_s73",4,TRUE,TRUE
"GSE267774p34-cp7-g02_s74",3,TRUE,TRUE
"GSE267774p34-cp7-g03_s75",4,TRUE,TRUE
"GSE267774p34-cp7-g04_s76",4,TRUE,TRUE
"GSE267774p34-cp7-g05_s77",4,TRUE,TRUE
"GSE267774p34-cp7-g06_s78",4,TRUE,TRUE
"GSE267774p34-cp7-g07_s79",4,TRUE,TRUE
"GSE267774p34-cp7-g08_s80",4,TRUE,TRUE
"GSE267774p34-cp7-g09_s81",4,TRUE,TRUE
"GSE267774p34-cp7-g10_s82",4,TRUE,TRUE
"GSE267774p34-cp7-g11_s83",4,TRUE,TRUE
"GSE267774p34-cp7-g12_s84",3,TRUE,TRUE
"GSE267774p34-cp7-h01_s85",4,TRUE,TRUE
"GSE267774p34-cp7-h02_s86",4,TRUE,TRUE
"GSE267774p34-cp7-h03_s87",4,TRUE,TRUE
"GSE267774p34-cp7-h04_s88",4,TRUE,TRUE
"GSE267774p34-cp7-h05_s89",4,TRUE,TRUE
"GSE267774p34-cp7-h06_s90",4,TRUE,TRUE
"GSE267774p34-cp7-h07_s91",4,TRUE,TRUE
"GSE267774p34-cp7-h08_s92",4,TRUE,TRUE
"GSE267774p34-cp7-h09_s93",4,TRUE,TRUE
"GSE267774p34-cp7-h10_s94",4,TRUE,TRUE
"GSE267774p34-cp7-h11_s95",4,TRUE,TRUE
"GSE267774p34-cp7-h12_s96",4,TRUE,TRUE
"GSE267774p34-cp8-a01_s1",4,TRUE,TRUE
"GSE267774p34-cp8-a02_s2",4,TRUE,TRUE
"GSE267774p34-cp8-a03_s3",4,TRUE,TRUE
"GSE267774p34-cp8-a04_s4",4,TRUE,TRUE
"GSE267774p34-cp8-a05_s5",4,TRUE,TRUE
"GSE267774p34-cp8-a06_s6",4,TRUE,TRUE
"GSE267774p34-cp8-a07_s7",4,TRUE,TRUE
"GSE267774p34-cp8-a08_s8",4,TRUE,TRUE
"GSE267774p34-cp8-a09_s9",4,TRUE,TRUE
"GSE267774p34-cp8-a10_s10",4,TRUE,TRUE
"GSE267774p34-cp8-a11_s11",4,TRUE,TRUE
"GSE267774p34-cp8-a12_s12",4,TRUE,TRUE
"GSE267774p34-cp8-b01_s13",4,TRUE,TRUE
"GSE267774p34-cp8-b02_s14",3,TRUE,TRUE
"GSE267774p34-cp8-b03_s15",4,TRUE,TRUE
"GSE267774p34-cp8-b04_s16",4,TRUE,TRUE
"GSE267774p34-cp8-b05_s17",4,TRUE,TRUE
"GSE267774p34-cp8-b06_s18",4,TRUE,TRUE
"GSE267774p34-cp8-b07_s19",4,TRUE,TRUE
"GSE267774p34-cp8-b08_s20",4,TRUE,TRUE
"GSE267774p34-cp8-b09_s21",4,TRUE,TRUE
"GSE267774p34-cp8-b10_s22",4,TRUE,TRUE
"GSE267774p34-cp8-b11_s23",4,TRUE,TRUE
"GSE267774p34-cp8-b12_s24",4,TRUE,TRUE
"GSE267774p34-cp8-c01_s25",4,TRUE,TRUE
"GSE267774p34-cp8-c02_s26",4,TRUE,TRUE
"GSE267774p34-cp8-c03_s27",4,TRUE,TRUE
"GSE267774p34-cp8-c04_s28",4,TRUE,TRUE
"GSE267774p34-cp8-c05_s29",4,TRUE,TRUE
"GSE267774p34-cp8-c06_s30",4,TRUE,TRUE
"GSE267774p34-cp8-c07_s31",4,TRUE,TRUE
"GSE267774p34-cp8-c08_s32",4,TRUE,TRUE
"GSE267774p34-cp8-c09_s33",4,TRUE,TRUE
"GSE267774p34-cp8-c10_s34",4,TRUE,TRUE
"GSE267774p34-cp8-c11_s35",4,TRUE,TRUE
"GSE267774p34-cp8-c12_s36",4,TRUE,TRUE
"GSE267774p34-cp8-d01_s37",4,TRUE,TRUE
"GSE267774p34-cp8-d02_s38",4,TRUE,TRUE
"GSE267774p34-cp8-d03_s39",4,TRUE,TRUE
"GSE267774p34-cp8-d04_s40",4,TRUE,TRUE
"GSE267774p34-cp8-d05_s41",4,TRUE,TRUE
"GSE267774p34-cp8-d06_s42",4,TRUE,TRUE
"GSE267774p34-cp8-d07_s43",3,TRUE,TRUE
"GSE267774p34-cp8-d08_s44",4,TRUE,TRUE
"GSE267774p34-cp8-d09_s45",4,TRUE,TRUE
"GSE267774p34-cp8-d10_s46",4,TRUE,TRUE
"GSE267774p34-cp8-d11_s47",4,TRUE,TRUE
"GSE267774p34-cp8-d12_s48",4,TRUE,TRUE
"GSE267774p34-cp8-e01_s49",4,TRUE,TRUE
"GSE267774p34-cp8-e02_s50",4,TRUE,TRUE
"GSE267774p34-cp8-e03_s51",4,TRUE,TRUE
"GSE267774p34-cp8-e04_s52",3,TRUE,TRUE
"GSE267774p34-cp8-e05_s53",4,TRUE,TRUE
"GSE267774p34-cp8-e06_s54",4,TRUE,TRUE
"GSE267774p34-cp8-e07_s55",4,TRUE,TRUE
"GSE267774p34-cp8-e08_s56",4,TRUE,TRUE
"GSE267774p34-cp8-e09_s57",4,TRUE,TRUE
"GSE267774p34-cp8-e10_s58",4,TRUE,TRUE
"GSE267774p34-cp8-e11_s59",4,TRUE,TRUE
"GSE267774p34-cp8-e12_s60",4,TRUE,TRUE
"GSE267774p34-cp8-f01_s61",4,TRUE,TRUE
"GSE267774p34-cp8-f02_s62",4,TRUE,TRUE
"GSE267774p34-cp8-f03_s63",4,TRUE,TRUE
"GSE267774p34-cp8-f04_s64",4,TRUE,TRUE
"GSE267774p34-cp8-f05_s65",4,TRUE,TRUE
"GSE267774p34-cp8-f06_s66",4,TRUE,TRUE
"GSE267774p34-cp8-f07_s67",4,TRUE,TRUE
"GSE267774p34-cp8-f08_s68",4,TRUE,TRUE
"GSE267774p34-cp8-f09_s69",4,TRUE,TRUE
"GSE267774p34-cp8-f10_s70",4,TRUE,TRUE
"GSE267774p34-cp8-f11_s71",4,TRUE,TRUE
"GSE267774p34-cp8-f12_s72",4,TRUE,TRUE
"GSE267774p34-cp8-g01_s73",4,TRUE,TRUE
"GSE267774p34-cp8-g02_s74",4,TRUE,TRUE
"GSE267774p34-cp8-g03_s75",4,TRUE,TRUE
"GSE267774p34-cp8-g04_s76",4,TRUE,TRUE
"GSE267774p34-cp8-g05_s77",4,TRUE,TRUE
"GSE267774p34-cp8-g06_s78",4,TRUE,TRUE
"GSE267774p34-cp8-g07_s79",3,TRUE,TRUE
"GSE267774p34-cp8-g08_s80",4,TRUE,TRUE
"GSE267774p34-cp8-g09_s81",4,TRUE,TRUE
"GSE267774p34-cp8-g10_s82",4,TRUE,TRUE
"GSE267774p34-cp8-g11_s83",4,TRUE,TRUE
"GSE267774p34-cp8-g12_s84",4,TRUE,TRUE
"GSE267774p34-cp8-h01_s85",4,TRUE,TRUE
"GSE267774p34-cp8-h02_s86",4,TRUE,TRUE
"GSE267774p34-cp8-h03_s87",4,TRUE,TRUE
"GSE267774p34-cp8-h04_s88",3,TRUE,TRUE
"GSE267774p34-cp8-h05_s89",4,TRUE,TRUE
"GSE267774p34-cp8-h06_s90",4,TRUE,TRUE
"GSE267774p34-cp8-h07_s91",4,TRUE,TRUE
"GSE267774p34-cp8-h08_s92",4,TRUE,TRUE
"GSE267774p34-cp8-h09_s93",3,TRUE,TRUE
"GSE267774p34-cp8-h10_s94",4,TRUE,TRUE
"GSE267774p34-cp8-h11_s95",4,TRUE,TRUE
"GSE267774p34-cp8-h12_s96",4,TRUE,TRUE
"GSE267774undetermined_s0",4,TRUE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_1_atcacg_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_1_atcacg_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_2_acagtg_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_2_acagtg_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_3_gatcag_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_3_gatcag_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_4_agtcaa_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_a_4_agtcaa_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_1_cgatgt_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_1_cgatgt_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_2_gccaat_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_2_gccaat_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_3_tagctt_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_3_tagctt_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_4_agttcc_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_b_4_agttcc_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_c_1_ttaggc_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_c_1_ttaggc_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_c_2_cagatc_ac0c1tacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_c_2_cagatc_bd0j2jacxx",8,FALSE,TRUE
"GSE47774,GSE47792seqc_ilm_agr_c_3_ggctac_ac0c1tacxx",8,FALSE,TRUE
