"studio","braccio","a","b","r","dichiarata","dep_a","dep_b"
"GSE213245","GSM6576439,GSM6576440,GSM6576441,GSM6576","GSM6576441","GSM6576464",0.98557680592047,FALSE,17791327,20175518
"GSE146805,GSE146807","GSM4407379,GSM4407380,GSM4407381","GSM4407379","GSM4407380",0.985576732128721,FALSE,10190920,9743455
"GSE226358","GSM7073879,GSM7073881,GSM7073883,GSM7073","GSM7073885","GSM7073901",0.985574265940345,FALSE,25693326,22682342
"GSE247637,GSE247639","GSM7898216,GSM7898217,GSM7898218,GSM7898","GSM7898216","GSM7898218",0.985566455083217,FALSE,21412805,13380511
"GSE64553","GSM1574089,GSM1574090,GSM1574091,GSM1574","GSM1574091","GSM1574102",0.98556020181401,FALSE,28460024,32676172
"GSE240370","GSM7696985,GSM7696986,GSM7696987,GSM7696","GSM7696985","GSM7696989",0.985552770976058,FALSE,17682215,19517274
"GSE124704","GSM3543630,GSM3543631,GSM3543632,GSM3543","GSM3543632","GSM3543643",0.985552007861574,FALSE,25783147,22422752
"GSE180180","GSM5454800,GSM5454801,GSM5454802,GSM5454","GSM5454802","GSM5454809",0.985549331678815,FALSE,17047761,16141244
"GSE180180","GSM5454800,GSM5454801,GSM5454802,GSM5454","GSM5454800","GSM5454803",0.985544264518063,FALSE,23837154,16986653
"GSE125245","GSM3567185,GSM3567186","GSM3567185","GSM3567186",0.985542747362703,FALSE,20909550,15517430
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575941","GSM5575942",0.985538984005477,FALSE,8791909,7683322
"GSE151879,GSE151880","GSM4592638,GSM4592639,GSM4592640","GSM4592638","GSM4592639",0.985535005731534,FALSE,12090444,13516503
"GSE168705","GSM5159106,GSM5159107,GSM5159108,GSM5159","GSM5159109","GSM5381665",0.985533361561077,FALSE,16192931,19928199
"GSE216540","GSM6678874,GSM6678875,GSM6678876,GSM6678","GSM6678883","GSM6678884",0.985532784187485,FALSE,42414937,41827863
"GSE244485,GSE244488","GSM7817936,GSM7817937,GSM7817938,GSM7817","GSM7817939","GSM7817941",0.985527369878153,FALSE,9897606,10139880
"GSE178374","GSM5388471,GSM5388472","GSM5388471","GSM5388472",0.98552288283697,FALSE,21597215,19910072
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575949","GSM5575955",0.985518190001454,FALSE,8690357,6781062
"GSE195919","GSM5856394,GSM5856395,GSM5856396,GSM5856","GSM5856396","GSM5856399",0.985515082428467,FALSE,19339301,16735864
"GSE140900","GSM4190035,GSM4190037,GSM4190038","GSM4190035","GSM4190037",0.985512741611588,FALSE,15595961,16467559
"GSE220038","GSM6783776,GSM6783777,GSM6783779,GSM6783","GSM6783776","GSM6783782",0.985510882642204,FALSE,22283534,22156990
"GSE198449","GSM5947095,GSM5947138,GSM5947156,GSM5947","GSM5947530","GSM5947531",0.985506347316454,FALSE,17426701,18106398
"GSE64553","GSM1574089,GSM1574090,GSM1574091,GSM1574","GSM1574091","GSM1574101",0.985492516568987,FALSE,28460024,36368005
"GSE168705","GSM5159118,GSM5159119,GSM5159120,GSM5159","GSM5381627","GSM5381639",0.98549123894725,FALSE,13668207,16411010
"GSE239844","GSM7675361,GSM7675362,GSM7675363","GSM7675361","GSM7675362",0.985486171419975,FALSE,28995028,30937201
"GSE156900,GSE157298","GSM4746889,GSM4746891,GSM4746893","GSM4746891","GSM4746893",0.985483825353206,FALSE,15452051,17362302
"GSE208550","GSM6348312,GSM6348314","GSM6348312","GSM6348314",0.985477476002001,FALSE,37924758,38386890
"GSE161916,GSE161917","GSM4923337,GSM4923338,GSM4923339","GSM4923337","GSM4923339",0.985471661828966,FALSE,65665632,38649530
"GSE213102","GSM6571693,GSM6571694,GSM6571695","GSM6571693","GSM6571695",0.985445916647922,FALSE,33015856,41509533
"GSE262030","GSM8156303,GSM8156304,GSM8156305,GSM8156","GSM8156304","GSM8156322",0.985443670372595,FALSE,40469040,41223280
"GSE155923","GSM4715892,GSM4715893,GSM4715894,GSM4715","GSM4715892","GSM4715895",0.98544311781792,FALSE,18064091,14603576
"GSE239844","GSM7675377,GSM7675376,GSM7675378","GSM7675377","GSM7675376",0.985436290701922,FALSE,28457792,27679669
"GSE155000,GSE155002","GSM4693036,GSM4693037,GSM4693038","GSM4693036","GSM4693038",0.985434902144319,FALSE,11506963,15944920
"GSE246391","GSM7818906,GSM7818907,GSM7818908,GSM7818","GSM7818912","GSM7818913",0.985425478572932,FALSE,31108088,28887077
"GSE222117","GSM6915101,GSM6915102,GSM6915103,GSM6915","GSM6915102","GSM6915107",0.985423577060779,FALSE,57385315,52330177
"GSE155923","GSM4715904,GSM4715905,GSM4715906,GSM4715","GSM4715906","GSM4715907",0.985423037988395,FALSE,21203266,19346820
"GSE179347","GSM5415772,GSM5415773,GSM5415774,GSM5415","GSM5415799","GSM5415826",0.985422979725935,FALSE,24662494,23413162
"GSE82204","GSM2186488,GSM2186489,GSM2186490","GSM2186488","GSM2186489",0.985420176443291,FALSE,10656778,10435042
"GSE200186","GSM6020536,GSM6020537,GSM6020538","GSM6020537","GSM6020538",0.985418051718234,FALSE,10749177,8512444
"GSE225537","GSM7050004,GSM7050006","GSM7050004","GSM7050006",0.98541803481309,FALSE,35083765,12680307
"GSE64553","GSM1574092,GSM1574093,GSM1574094,GSM1574","GSM1574093","GSM1574094",0.985417805089867,FALSE,26302764,30479402
"GSE222117","GSM6915101,GSM6915102,GSM6915103,GSM6915","GSM6915101","GSM6915108",0.985408880087684,FALSE,57932565,38592078
"GSE131526,GSE131528","GSM3785337,GSM3785338,GSM3785339,GSM3785","GSM3785349","GSM3785351",0.985408597411922,FALSE,7939294,8842753
"GSE184427","GSM5588777,GSM5588791","GSM5588777","GSM5588791",0.985408491468769,FALSE,18712150,16869674
"GSE156900,GSE157298","GSM4746884,GSM4746885,GSM4746887","GSM4746885","GSM4746887",0.985397267199898,FALSE,16098133,24024426
"GSE161664,GSE161665","GSM4912446,GSM4912447,GSM4912448,GSM4912","GSM4912446","GSM4912447",0.985387264680143,FALSE,27145825,20468009
"GSE234148","GSM7448571,GSM7448573","GSM7448571","GSM7448573",0.985378426746448,FALSE,14145397,14559908
"GSE210989","GSM6443800,GSM6443802","GSM6443800","GSM6443802",0.985377750063984,FALSE,20832650,17923994
"GSE244485,GSE244488","GSM7817930,GSM7817931,GSM7817932,GSM7817","GSM7817931","GSM7817932",0.98537219056715,FALSE,6170858,10996348
"GSE157300","GSM4761155,GSM4761156","GSM4761155","GSM4761156",0.985371730250068,FALSE,28949999,35808972
"GSE147250","GSM4422618,GSM4422619,GSM4422620,GSM4422","GSM4422618","GSM4422619",0.985371642677589,FALSE,39513885,37510683
"GSE171255,GSE171262","GSM5221397,GSM5221398,GSM5221399","GSM5221397","GSM5221399",0.985369294121593,FALSE,13137989,12506880
"GSE198449","GSM5947095,GSM5947138,GSM5947156,GSM5947","GSM5947235","GSM5948891",0.985359698298949,FALSE,21892755,24428527
"GSE95079","GSM2495787,GSM2495788","GSM2495787","GSM2495788",0.985354826448359,FALSE,11041202,8065013
"GSE224973","GSM7036417,GSM7036418,GSM7036419","GSM7036417","GSM7036419",0.985353455759576,FALSE,49993484,45356523
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575934","GSM5575941",0.985350513602123,FALSE,8070894,8791909
"GSE249573,GSE249574","GSM7950280,GSM7950281,GSM7950300,GSM7950","GSM7950281","GSM7950301",0.985340650784674,FALSE,92073669,63688689
"GSE228881","GSM7161060,GSM7161062,GSM7161063,GSM7161","GSM7161064","GSM7161069",0.98532662575567,FALSE,8600510,8060759
"GSE86906","GSM2310218,GSM2310219,GSM2310220,GSM2310","GSM2344519","GSM2344521",0.985324777781163,FALSE,40621521,50101630
"GSE157086","GSM4752679,GSM4752680,GSM4752681,GSM4752","GSM4752688","GSM4752690",0.985319561064857,FALSE,59585925,61372913
"GSE146095,GSE146097","GSM4364773,GSM4364774,GSM4364775,GSM4364","GSM4364825","GSM4364828",0.98531743940326,FALSE,21328102,30431350
"GSE180181","GSM5454831,GSM5454832,GSM5454833,GSM5454","GSM5454837","GSM5454838",0.985299394299282,FALSE,4293971,12850589
"GSE226358","GSM7073880,GSM7073882,GSM7073884,GSM7073","GSM7073880","GSM7073892",0.985295477158995,FALSE,20090218,23382850
"GSE240370","GSM7696985,GSM7696986,GSM7696987,GSM7696","GSM7696998","GSM7696999",0.985275716411158,FALSE,20501299,17365460
"GSE211829","GSM6503055,GSM6503056","GSM6503055","GSM6503056",0.985275279786255,FALSE,28945154,33787119
"GSE104766","GSM2807395,GSM2807396,GSM2807397,GSM2807","GSM2807421","GSM2807423",0.985272884251936,FALSE,39352414,39630538
"GSE213245","GSM6576439,GSM6576440,GSM6576441,GSM6576","GSM6576460","GSM6576464",0.985272337661581,FALSE,18691497,20175518
"GSE243421","GSM7785450,GSM7785451,GSM7785452","GSM7785450","GSM7785452",0.985261323532572,FALSE,21854600,18852886
"GSE191248,GSE191250","GSM5742171,GSM5742174,GSM5742176,GSM5742","GSM5742176","GSM5742180",0.985252844258241,FALSE,19524940,19606001
"GSE194434","GSM5835645,GSM5835646,GSM5835647,GSM5835","GSM5835648","GSM5835649",0.985252712524346,FALSE,33714750,33672499
"GSE155923","GSM4715904,GSM4715905,GSM4715906,GSM4715","GSM4715904","GSM4715906",0.985239409014863,FALSE,13674050,21203266
"GSE244485,GSE244488","GSM7817936,GSM7817937,GSM7817938,GSM7817","GSM7817936","GSM7817941",0.985238639021543,FALSE,13288229,10139880
"GSE194434","GSM5835651,GSM5835652,GSM5835653,GSM5835","GSM5835653","GSM5835656",0.985235809370069,FALSE,28383560,29345620
"GSE236939,GSE236942","GSM7586171,GSM7586172","GSM7586171","GSM7586172",0.985230350997094,FALSE,20156810,13690199
"GSE216540","GSM6678874,GSM6678875,GSM6678876,GSM6678","GSM6678875","GSM6678884",0.985224335024635,FALSE,42344836,41827863
"GSE98428,GSE98432","GSM2595284,GSM2595285,GSM2595286,GSM2595","GSM2595284","GSM2595290",0.985216785075494,FALSE,22748883,45940551
"GSE124704","GSM3543630,GSM3543631,GSM3543632,GSM3543","GSM3543632","GSM3543642",0.985209350710773,FALSE,25783147,24851336
"GSE213245","GSM6576381,GSM6576382,GSM6576383,GSM6576","GSM6576381","GSM6576405",0.985204883275363,FALSE,30453678,21771679
"GSE264373","GSM8217151,GSM8217152,GSM8217153,GSM8217","GSM8217152","GSM8217155",0.985203045287497,FALSE,23939194,23945756
"GSE187006","GSM5665711,GSM5665712,GSM5665713","GSM5665711","GSM5665713",0.985200964443619,FALSE,19883259,21033756
"GSE93385","GSM2452280,GSM2452281,GSM2452282","GSM2452280","GSM2452282",0.985196835243523,FALSE,15873718,21102111
"GSE216540","GSM6678878,GSM6678879,GSM6678880,GSM6678","GSM6678880","GSM6678887",0.985196035908824,FALSE,41790802,42138722
"GSE121376","GSM3433476,GSM3433477,GSM3433478,GSM3433","GSM3433494","GSM3433495",0.985193650716993,FALSE,13223506,9137837
"GSE222117","GSM6915101,GSM6915102,GSM6915103,GSM6915","GSM6915103","GSM6915107",0.98518904234755,FALSE,58018213,52330177
"GSE202866","GSM6134793,GSM6134794,GSM6134795,GSM6134","GSM6134794","GSM6134796",0.985186541586878,FALSE,12441479,8359396
"GSE241565,GSE241566","GSM7731057,GSM7731058,GSM7731059","GSM7731058","GSM7731059",0.985185881102905,FALSE,20079724,58425423
"GSE243454","GSM7787405,GSM7787406,GSM7787407,GSM7787","GSM7787405","GSM7787407",0.985185243573509,FALSE,30515904,27132781
"GSE216540","GSM6678890,GSM6678891,GSM6678892,GSM6678","GSM6678890","GSM6678900",0.985183010532937,FALSE,42738930,42647455
"GSE137056","GSM4066289,GSM4066290,GSM4066291","GSM4066289","GSM4066291",0.985177812101133,FALSE,8288434,8024011
"GSE226358","GSM7073880,GSM7073882,GSM7073884,GSM7073","GSM7073884","GSM7073886",0.985169334142214,FALSE,21870079,22276332
"GSE105041","GSM3394741,GSM3394742,GSM3394743,GSM3394","GSM3394741","GSM3394742",0.985168518494789,FALSE,57079376,54147141
"GSE216540","GSM6678874,GSM6678875,GSM6678876,GSM6678","GSM6678874","GSM6678884",0.985166124261472,FALSE,42346205,41827863
"GSE64553","GSM1574089,GSM1574090,GSM1574091,GSM1574","GSM1574090","GSM1574101",0.985161826605737,FALSE,33952712,36368005
"GSE208107,GSE208112","GSM6337425,GSM6337427,GSM6337428","GSM6337425","GSM6337427",0.985150795737196,FALSE,33939167,24866659
"GSE221103,GSE221174","GSM6845400,GSM6845402,GSM6845404,GSM6845","GSM6845402","GSM6845405",0.98514622956342,FALSE,31907362,25159193
"GSE131998","GSM3834170,GSM3834171,GSM3834172,GSM3834","GSM3834179","GSM3834181",0.985133375617012,FALSE,57178588,55178167
"GSE164088","GSM4996445,GSM4996446,GSM4996447,GSM4996","GSM4996451","GSM4996453",0.985122068325713,FALSE,21338090,17221586
"GSE208774","GSM6369190,GSM6369191","GSM6369190","GSM6369191",0.985120615339042,FALSE,24211121,19370597
"GSE64741","GSM1579176,GSM1579177,GSM1579178,GSM1579","GSM1579176","GSM1579180",0.985117467380781,FALSE,38032672,32942435
"GSE157086","GSM4752679,GSM4752680,GSM4752681,GSM4752","GSM4752679","GSM4752680",0.985107879687602,FALSE,64550972,68343648
"GSE160981,GSE160983","GSM4887300,GSM4887304,GSM4887308","GSM4887300","GSM4887304",0.98510604939327,FALSE,17518709,13201646
"GSE244485,GSE244488","GSM7817930,GSM7817931,GSM7817932,GSM7817","GSM7817932","GSM7817935",0.985105924100095,FALSE,10996348,8451438
"GSE213245","GSM6576439,GSM6576440,GSM6576441,GSM6576","GSM6576441","GSM6576463",0.985101101906212,FALSE,17791327,18080657
"GSE158765","GSM4810058,GSM4809995,GSM4810157,GSM4810","GSM4810018","GSM4810020",0.985098344963434,FALSE,39875624,29881773
"GSE145990","GSM4344476,GSM4344477,GSM4344478","GSM4344477","GSM4344478",0.985093718552279,FALSE,22336907,23117228
"GSE228269,GSE228276","GSM7118068,GSM7118069","GSM7118068","GSM7118069",0.985090466262253,FALSE,56761463,47440109
"GSE213615","GSM6589885,GSM6589886,GSM6589887","GSM6589885","GSM6589886",0.985085618922536,FALSE,18868523,18741044
"GSE239844","GSM7675391,GSM7675392,GSM7675393","GSM7675391","GSM7675393",0.985074846718186,FALSE,29488629,28971545
"GSE225159","GSM7040248,GSM7040249,GSM7040250","GSM7040249","GSM7040250",0.985072432979395,FALSE,20141527,26830508
"GSE158765","GSM4810058,GSM4809995,GSM4810157,GSM4810","GSM4810130","GSM4810010",0.9850716384386,FALSE,47330863,46583239
"GSE64553","GSM1574089,GSM1574090,GSM1574091,GSM1574","GSM1574089","GSM1574101",0.985068105088309,FALSE,24256165,36368005
"GSE168705","GSM5159106,GSM5159107,GSM5159108,GSM5159","GSM5159113","GSM5381681",0.985066268479248,FALSE,20108794,21329987
"GSE180180","GSM5454800,GSM5454801,GSM5454802,GSM5454","GSM5454808","GSM5454809",0.985062820555274,FALSE,18255975,16141244
"GSE217421,GSE217424","GSM6717260,GSM6717261,GSM6717262,GSM6717","GSM6717265","GSM6717266",0.985062796657986,FALSE,12194029,19529245
"GSE163959","GSM4991269,GSM4991270","GSM4991269","GSM4991270",0.985060080274676,FALSE,17879611,17794097
"GSE244485,GSE244488","GSM7817930,GSM7817931,GSM7817932,GSM7817","GSM7817930","GSM7817933",0.985056432576948,FALSE,7210501,9017064
"GSE123468","GSM3504538,GSM3504539,GSM3504540,GSM3504","GSM3504547","GSM3504555",0.985047028132383,FALSE,25234534,39621288
"GSE216540","GSM6678906,GSM6678907,GSM6678910,GSM6678","GSM6678907","GSM6678911",0.985046614862104,FALSE,42043378,41916574
"GSE243454","GSM7787396,GSM7787397,GSM7787398","GSM7787396","GSM7787398",0.985041550167699,FALSE,40159827,33243422
"GSE231591","GSM7291319,GSM7291320,GSM7291321,GSM7336","GSM7336436","GSM7336438",0.985036199657891,FALSE,22952416,22652580
"GSE125218","GSM3566422,GSM3566423","GSM3566422","GSM3566423",0.985032443214858,FALSE,59065966,30284408
"GSE187006","GSM5665702,GSM5665703,GSM5665704","GSM5665702","GSM5665704",0.985028506004919,FALSE,28703789,20893214
"GSE140900","GSM4190035,GSM4190037,GSM4190038","GSM4190037","GSM4190038",0.985027166150342,FALSE,16467559,15764111
"GSE121137","GSM3426716,GSM3426717,GSM3426718","GSM3426717","GSM3426718",0.985023801661711,FALSE,26808436,23401867
"GSE142620","GSM4232997,GSM4233003,GSM4233009,GSM4233","GSM4232997","GSM4233021",0.985022190286619,FALSE,15265761,16472569
"GSE119088","GSM3357711,GSM3357712,GSM3357713","GSM3357711","GSM3357712",0.985021912587731,FALSE,12726721,13755151
"GSE183850","GSM5572750,GSM5572751,GSM5572752,GSM5572","GSM5572750","GSM5572752",0.985021553481338,FALSE,27731876,27469219
"GSE216540","GSM6678890,GSM6678891,GSM6678892,GSM6678","GSM6678900","GSM6678901",0.985020219449513,FALSE,42647455,42523967
"GSE146805,GSE146807","GSM4407379,GSM4407380,GSM4407381","GSM4407379","GSM4407381",0.985016802346193,FALSE,10190920,9232052
"GSE154339","GSM4669195,GSM4669201,GSM4669207","GSM4669201","GSM4669207",0.984997970535451,FALSE,25416240,37137334
"GSE81478","GSM2154693,GSM2154694,GSM2154695","GSM2154693","GSM2154694",0.984994896360524,FALSE,9563747,8258682
"GSE80153,GSE80154","GSM2572356,GSM2572357","GSM2572356","GSM2572357",0.984991788909385,FALSE,41073550,37691519
"GSE208331","GSM6341147,GSM6341148,GSM6341149","GSM6341148","GSM6341149",0.984991568075996,FALSE,20326664,20960308
"GSE86906","GSM2310218,GSM2310219,GSM2310220,GSM2310","GSM2310229","GSM2310230",0.984991328014258,FALSE,45628044,48493907
"GSE133003,GSE133493","GSM3898104,GSM3898105,GSM3898106","GSM3898105","GSM3898106",0.984991324698995,FALSE,10116194,9286322
"GSE242706","GSM7767427,GSM7767428,GSM7767429,GSM7767","GSM7767427","GSM7767428",0.984987291605969,FALSE,30030361,28824397
"GSE178340","GSM5387956,GSM5387957,GSM5387958,GSM5387","GSM5387959","GSM5387961",0.984984283787831,FALSE,4442504,4367396
"GSE123763,GSE123770","GSM3511025,GSM3511026,GSM3511027,GSM3511","GSM3511026","GSM3511027",0.984983336300244,FALSE,14180487,14391160
"GSE232753","GSM7373356,GSM7373357,GSM7373358,GSM7373","GSM7373370","GSM7373371",0.984978586322105,FALSE,18073633,18109465
"GSE180181","GSM5454823,GSM5454824,GSM5454825,GSM5454","GSM5454824","GSM5454827",0.984969027239995,FALSE,6884079,15776996
"GSE216540","GSM6678890,GSM6678891,GSM6678892,GSM6678","GSM6678891","GSM6678899",0.984968130829258,FALSE,42606616,42547461
"GSE254479","GSM8042972,GSM8042982,GSM8042992","GSM8042972","GSM8042992",0.984964373573545,FALSE,17497678,19819785
"GSE161761,GSE161762","GSM4914122,GSM4914126,GSM4914134","GSM4914122","GSM4914134",0.984956896287698,FALSE,17129970,15742556
"GSE181851","GSM5512890,GSM5512891,GSM5512892","GSM5512890","GSM5512892",0.984949608660489,FALSE,22047495,22225353
"GSE213245","GSM6576381,GSM6576382,GSM6576383,GSM6576","GSM6576419","GSM6576420",0.984944929579499,FALSE,18800544,20168431
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575935","GSM5575957",0.984936634611918,FALSE,6995900,14087387
"GSE263462","GSM8192617,GSM8192618,GSM8192619,GSM8192","GSM8192617","GSM8192619",0.984928190215053,FALSE,20615714,22057460
"GSE135485","GSM4012560,GSM4012562,GSM4012563","GSM4012562","GSM4012563",0.984928175438632,FALSE,14223669,15526423
"GSE145154","GSM4307568,GSM4307608,GSM4307609,GSM4307","GSM4307609","GSM4307610",0.984927741502138,FALSE,38626665,38424106
"GSE146805,GSE146807","GSM4407376,GSM4407377,GSM4407378","GSM4407376","GSM4407377",0.984926023210807,FALSE,8995779,11429272
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132390","GSM2132392",0.984923150788822,FALSE,84996643,74280618
"GSE211829","GSM6503059,GSM6503060","GSM6503059","GSM6503060",0.984923149010661,FALSE,29363633,31414632
"GSE135458","GSM4010649,GSM4010650","GSM4010649","GSM4010650",0.984915101632556,FALSE,25770764,24515388
"GSE252575","GSM8003412,GSM8003413,GSM8003414,GSM8003","GSM8003412","GSM8003421",0.984910848935396,FALSE,55925026,55746893
"GSE195919","GSM5856382,GSM5856387","GSM5856382","GSM5856387",0.984906818173804,FALSE,19507440,19062619
"GSE189376","GSM5700291,GSM5700292,GSM5700293","GSM5700291","GSM5700292",0.984906171519598,FALSE,15727648,17205340
"GSE98428,GSE98432","GSM2595284,GSM2595285,GSM2595286,GSM2595","GSM2595284","GSM2595286",0.98489778107062,FALSE,22748883,40176179
"GSE263462","GSM8192617,GSM8192618,GSM8192619,GSM8192","GSM8192618","GSM8192619",0.984894343380094,FALSE,21855484,22057460
"GSE217421,GSE217424","GSM6717201,GSM6717205,GSM6717206,GSM6717","GSM6717205","GSM6717206",0.984888689416797,FALSE,15268382,18636655
"GSE178340","GSM5387940,GSM5387941,GSM5387942,GSM5387","GSM5387941","GSM5387950",0.984887375610453,FALSE,4203675,4115708
"GSE246391","GSM7818906,GSM7818907,GSM7818908,GSM7818","GSM7818912","GSM7818914",0.98488702112277,FALSE,31108088,28317640
"GSE159984","GSM4852119,GSM4852121,GSM4852123,GSM4852","GSM4852119","GSM4852121",0.984885606568049,FALSE,92538975,107133583
"GSE123285,GSE123286","GSM3499291,GSM3499293,GSM3499296,GSM3499","GSM3499296","GSM3499297",0.9848826450645,FALSE,23148422,28161122
"GSE239666","GSM7669675,GSM7669676,GSM7669677,GSM7669","GSM7669676","GSM7669681",0.984875695379195,FALSE,19199120,23103293
"GSE249573,GSE249574","GSM7950280,GSM7950281,GSM7950300,GSM7950","GSM7950280","GSM7950300",0.984873585295275,FALSE,36842060,48325743
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575946","GSM5575957",0.984870233080388,FALSE,9187873,14087387
"GSE148767","GSM4478668,GSM4478669","GSM4478668","GSM4478669",0.984869329833478,FALSE,12927340,15243662
