"studio","a","b","ta","tb","r","stessa_libreria"
"GSE116899","GSM3263493","GSM3263514","226b_C2CUGACXX_GATCAG_L002","466b_C2CUGACXX_CCGTCC_L001",0.85824535716652,FALSE
"GSE116899","GSM3263494","GSM3263514","226sf_C2CUGACXX_CGTACG_L001","466b_C2CUGACXX_CCGTCC_L001",0.834959617274014,FALSE
"GSE116899","GSM3263495","GSM3263514","226sf_C2CUGACXX_CGTACG_L002","466b_C2CUGACXX_CCGTCC_L001",0.837365996175536,FALSE
"GSE116899","GSM3263496","GSM3263514","271b_C2CUGACXX_GAGTGG_L001","466b_C2CUGACXX_CCGTCC_L001",0.838586723329618,FALSE
"GSE116899","GSM3263497","GSM3263514","271b_C2CUGACXX_GAGTGG_L002","466b_C2CUGACXX_CCGTCC_L001",0.842903360881962,FALSE
"GSE116899","GSM3263498","GSM3263514","271sf_C2CUGACXX_GTTTCG_L001","466b_C2CUGACXX_CCGTCC_L001",0.836866040363245,FALSE
"GSE116899","GSM3263499","GSM3263514","271sf_C2CUGACXX_GTTTCG_L002","466b_C2CUGACXX_CCGTCC_L001",0.835189706404068,FALSE
"GSE116899","GSM3263500","GSM3263514","332b_C2CUGACXX_AGTCAA_L001","466b_C2CUGACXX_CCGTCC_L001",0.856875684707321,FALSE
"GSE116899","GSM3263501","GSM3263514","332b_C2CUGACXX_AGTCAA_L002","466b_C2CUGACXX_CCGTCC_L001",0.854999688809785,FALSE
"GSE116899","GSM3263502","GSM3263514","387b_C2CUGACXX_GTCCGC_L001","466b_C2CUGACXX_CCGTCC_L001",0.86111612293322,FALSE
"GSE116899","GSM3263503","GSM3263514","387b_C2CUGACXX_GTCCGC_L002","466b_C2CUGACXX_CCGTCC_L001",0.862726944664138,FALSE
"GSE116899","GSM3263504","GSM3263514","396b_C2CUGACXX_AGTTCC_L001","466b_C2CUGACXX_CCGTCC_L001",0.868965410826057,FALSE
"GSE116899","GSM3263505","GSM3263514","396b_C2CUGACXX_AGTTCC_L002","466b_C2CUGACXX_CCGTCC_L001",0.868818092160841,FALSE
"GSE116899","GSM3263506","GSM3263514","416b_C2CUGACXX_GTGGCC_L001","466b_C2CUGACXX_CCGTCC_L001",0.871846116832151,FALSE
"GSE116899","GSM3263507","GSM3263514","416b_C2CUGACXX_GTGGCC_L002","466b_C2CUGACXX_CCGTCC_L001",0.873498410008922,FALSE
"GSE116899","GSM3263508","GSM3263514","416sf_C2CUGACXX_GTGAAA_L001","466b_C2CUGACXX_CCGTCC_L001",0.840070966586918,FALSE
"GSE116899","GSM3263509","GSM3263514","416sf_C2CUGACXX_GTGAAA_L002","466b_C2CUGACXX_CCGTCC_L001",0.839337140690785,FALSE
"GSE116899","GSM3263510","GSM3263514","431b_C2CUGACXX_TAGCTT_L001","466b_C2CUGACXX_CCGTCC_L001",0.868359894074074,FALSE
"GSE116899","GSM3263511","GSM3263514","431b_C2CUGACXX_TAGCTT_L002","466b_C2CUGACXX_CCGTCC_L001",0.868623276664586,FALSE
"GSE116899","GSM3263512","GSM3263514","435b_C2CUGACXX_CTTGTA_L001","466b_C2CUGACXX_CCGTCC_L001",0.873202761104367,FALSE
"GSE116899","GSM3263513","GSM3263514","435b_C2CUGACXX_CTTGTA_L002","466b_C2CUGACXX_CCGTCC_L001",0.872526834801336,FALSE
"GSE116899","GSM3263492","GSM3263515","226b_C2CUGACXX_GATCAG_L001","466b_C2CUGACXX_CCGTCC_L002",0.855366832054319,FALSE
"GSE116899","GSM3263493","GSM3263515","226b_C2CUGACXX_GATCAG_L002","466b_C2CUGACXX_CCGTCC_L002",0.858319804818212,FALSE
"GSE116899","GSM3263494","GSM3263515","226sf_C2CUGACXX_CGTACG_L001","466b_C2CUGACXX_CCGTCC_L002",0.832800818601391,FALSE
"GSE116899","GSM3263495","GSM3263515","226sf_C2CUGACXX_CGTACG_L002","466b_C2CUGACXX_CCGTCC_L002",0.836894046289074,FALSE
"GSE116899","GSM3263496","GSM3263515","271b_C2CUGACXX_GAGTGG_L001","466b_C2CUGACXX_CCGTCC_L002",0.84021500264898,FALSE
"GSE116899","GSM3263497","GSM3263515","271b_C2CUGACXX_GAGTGG_L002","466b_C2CUGACXX_CCGTCC_L002",0.843902310271128,FALSE
"GSE116899","GSM3263498","GSM3263515","271sf_C2CUGACXX_GTTTCG_L001","466b_C2CUGACXX_CCGTCC_L002",0.838675708535827,FALSE
"GSE116899","GSM3263499","GSM3263515","271sf_C2CUGACXX_GTTTCG_L002","466b_C2CUGACXX_CCGTCC_L002",0.83754283419829,FALSE
"GSE116899","GSM3263500","GSM3263515","332b_C2CUGACXX_AGTCAA_L001","466b_C2CUGACXX_CCGTCC_L002",0.853543800403391,FALSE
"GSE116899","GSM3263501","GSM3263515","332b_C2CUGACXX_AGTCAA_L002","466b_C2CUGACXX_CCGTCC_L002",0.856389297154412,FALSE
"GSE116899","GSM3263502","GSM3263515","387b_C2CUGACXX_GTCCGC_L001","466b_C2CUGACXX_CCGTCC_L002",0.860642656991055,FALSE
"GSE116899","GSM3263503","GSM3263515","387b_C2CUGACXX_GTCCGC_L002","466b_C2CUGACXX_CCGTCC_L002",0.862214325470533,FALSE
"GSE116899","GSM3263504","GSM3263515","396b_C2CUGACXX_AGTTCC_L001","466b_C2CUGACXX_CCGTCC_L002",0.869651392975061,FALSE
"GSE116899","GSM3263505","GSM3263515","396b_C2CUGACXX_AGTTCC_L002","466b_C2CUGACXX_CCGTCC_L002",0.868738545817898,FALSE
"GSE116899","GSM3263506","GSM3263515","416b_C2CUGACXX_GTGGCC_L001","466b_C2CUGACXX_CCGTCC_L002",0.870744763850205,FALSE
"GSE116899","GSM3263507","GSM3263515","416b_C2CUGACXX_GTGGCC_L002","466b_C2CUGACXX_CCGTCC_L002",0.871703469369931,FALSE
"GSE116899","GSM3263508","GSM3263515","416sf_C2CUGACXX_GTGAAA_L001","466b_C2CUGACXX_CCGTCC_L002",0.839203479743362,FALSE
"GSE116899","GSM3263509","GSM3263515","416sf_C2CUGACXX_GTGAAA_L002","466b_C2CUGACXX_CCGTCC_L002",0.838527163328141,FALSE
"GSE116899","GSM3263510","GSM3263515","431b_C2CUGACXX_TAGCTT_L001","466b_C2CUGACXX_CCGTCC_L002",0.866462287256153,FALSE
"GSE116899","GSM3263511","GSM3263515","431b_C2CUGACXX_TAGCTT_L002","466b_C2CUGACXX_CCGTCC_L002",0.866792895012801,FALSE
"GSE116899","GSM3263512","GSM3263515","435b_C2CUGACXX_CTTGTA_L001","466b_C2CUGACXX_CCGTCC_L002",0.871966386194657,FALSE
"GSE116899","GSM3263513","GSM3263515","435b_C2CUGACXX_CTTGTA_L002","466b_C2CUGACXX_CCGTCC_L002",0.869734187820051,FALSE
"GSE116899","GSM3263514","GSM3263515","466b_C2CUGACXX_CCGTCC_L001","466b_C2CUGACXX_CCGTCC_L002",0.89481634781415,TRUE
"GSE116899","GSM3263492","GSM3263516","226b_C2CUGACXX_GATCAG_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.864874619689445,FALSE
"GSE116899","GSM3263493","GSM3263516","226b_C2CUGACXX_GATCAG_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.865778987898034,FALSE
"GSE116899","GSM3263494","GSM3263516","226sf_C2CUGACXX_CGTACG_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.846336994004207,FALSE
"GSE116899","GSM3263495","GSM3263516","226sf_C2CUGACXX_CGTACG_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.84648903901896,FALSE
"GSE116899","GSM3263496","GSM3263516","271b_C2CUGACXX_GAGTGG_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.848839146429098,FALSE
"GSE116899","GSM3263497","GSM3263516","271b_C2CUGACXX_GAGTGG_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.850317812104796,FALSE
"GSE116899","GSM3263498","GSM3263516","271sf_C2CUGACXX_GTTTCG_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.843661367352526,FALSE
"GSE116899","GSM3263499","GSM3263516","271sf_C2CUGACXX_GTTTCG_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.843360758013481,FALSE
"GSE116899","GSM3263500","GSM3263516","332b_C2CUGACXX_AGTCAA_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.865495916500675,FALSE
"GSE116899","GSM3263501","GSM3263516","332b_C2CUGACXX_AGTCAA_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.863967558383078,FALSE
"GSE116899","GSM3263502","GSM3263516","387b_C2CUGACXX_GTCCGC_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.869515997128283,FALSE
"GSE116899","GSM3263503","GSM3263516","387b_C2CUGACXX_GTCCGC_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.869031223758393,FALSE
"GSE116899","GSM3263504","GSM3263516","396b_C2CUGACXX_AGTTCC_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.86911396585353,FALSE
"GSE116899","GSM3263505","GSM3263516","396b_C2CUGACXX_AGTTCC_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.86934868599962,FALSE
"GSE116899","GSM3263506","GSM3263516","416b_C2CUGACXX_GTGGCC_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.868516361871355,FALSE
"GSE116899","GSM3263507","GSM3263516","416b_C2CUGACXX_GTGGCC_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.865589510964405,FALSE
"GSE116899","GSM3263508","GSM3263516","416sf_C2CUGACXX_GTGAAA_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.839788629580186,FALSE
"GSE116899","GSM3263509","GSM3263516","416sf_C2CUGACXX_GTGAAA_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.838524518191159,FALSE
"GSE116899","GSM3263510","GSM3263516","431b_C2CUGACXX_TAGCTT_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.86618864115735,FALSE
"GSE116899","GSM3263511","GSM3263516","431b_C2CUGACXX_TAGCTT_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.867486166384298,FALSE
"GSE116899","GSM3263512","GSM3263516","435b_C2CUGACXX_CTTGTA_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.870528255968637,FALSE
"GSE116899","GSM3263513","GSM3263516","435b_C2CUGACXX_CTTGTA_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.868095476308426,FALSE
"GSE116899","GSM3263514","GSM3263516","466b_C2CUGACXX_CCGTCC_L001","VDBR10b_C2CUGACXX_ATGTCA_L001",0.868881452814429,FALSE
"GSE116899","GSM3263515","GSM3263516","466b_C2CUGACXX_CCGTCC_L002","VDBR10b_C2CUGACXX_ATGTCA_L001",0.870074846746771,FALSE
"GSE116899","GSM3263492","GSM3263517","226b_C2CUGACXX_GATCAG_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.867325029707403,FALSE
"GSE116899","GSM3263493","GSM3263517","226b_C2CUGACXX_GATCAG_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.867793526990968,FALSE
"GSE116899","GSM3263494","GSM3263517","226sf_C2CUGACXX_CGTACG_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.84470422135297,FALSE
"GSE116899","GSM3263495","GSM3263517","226sf_C2CUGACXX_CGTACG_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.844631058553622,FALSE
"GSE116899","GSM3263496","GSM3263517","271b_C2CUGACXX_GAGTGG_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.849401545527173,FALSE
"GSE116899","GSM3263497","GSM3263517","271b_C2CUGACXX_GAGTGG_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.851968748748993,FALSE
"GSE116899","GSM3263498","GSM3263517","271sf_C2CUGACXX_GTTTCG_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.845059643019932,FALSE
"GSE116899","GSM3263499","GSM3263517","271sf_C2CUGACXX_GTTTCG_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.84242604529942,FALSE
"GSE116899","GSM3263500","GSM3263517","332b_C2CUGACXX_AGTCAA_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.86392168051718,FALSE
"GSE116899","GSM3263501","GSM3263517","332b_C2CUGACXX_AGTCAA_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.863484948891747,FALSE
"GSE116899","GSM3263502","GSM3263517","387b_C2CUGACXX_GTCCGC_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.868246416558217,FALSE
"GSE116899","GSM3263503","GSM3263517","387b_C2CUGACXX_GTCCGC_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.868228655480861,FALSE
"GSE116899","GSM3263504","GSM3263517","396b_C2CUGACXX_AGTTCC_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.869276633875538,FALSE
"GSE116899","GSM3263505","GSM3263517","396b_C2CUGACXX_AGTTCC_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.870125920168051,FALSE
"GSE116899","GSM3263506","GSM3263517","416b_C2CUGACXX_GTGGCC_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.866924044667876,FALSE
"GSE116899","GSM3263507","GSM3263517","416b_C2CUGACXX_GTGGCC_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.864464724496336,FALSE
"GSE116899","GSM3263508","GSM3263517","416sf_C2CUGACXX_GTGAAA_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.839988534449891,FALSE
"GSE116899","GSM3263509","GSM3263517","416sf_C2CUGACXX_GTGAAA_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.838664741997853,FALSE
"GSE116899","GSM3263510","GSM3263517","431b_C2CUGACXX_TAGCTT_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.866718529742878,FALSE
"GSE116899","GSM3263511","GSM3263517","431b_C2CUGACXX_TAGCTT_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.864535869348852,FALSE
"GSE116899","GSM3263512","GSM3263517","435b_C2CUGACXX_CTTGTA_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.869826191136078,FALSE
"GSE116899","GSM3263513","GSM3263517","435b_C2CUGACXX_CTTGTA_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.87063100570492,FALSE
"GSE116899","GSM3263514","GSM3263517","466b_C2CUGACXX_CCGTCC_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.869915892272975,FALSE
"GSE116899","GSM3263515","GSM3263517","466b_C2CUGACXX_CCGTCC_L002","VDBR10b_C2CUGACXX_ATGTCA_L002",0.868666017164254,FALSE
"GSE116899","GSM3263516","GSM3263517","VDBR10b_C2CUGACXX_ATGTCA_L001","VDBR10b_C2CUGACXX_ATGTCA_L002",0.895121724578813,TRUE
"GSE116899","GSM3263492","GSM3263518","226b_C2CUGACXX_GATCAG_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.851847311620022,FALSE
"GSE116899","GSM3263493","GSM3263518","226b_C2CUGACXX_GATCAG_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.854525371731575,FALSE
"GSE116899","GSM3263494","GSM3263518","226sf_C2CUGACXX_CGTACG_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.83344759838811,FALSE
"GSE116899","GSM3263495","GSM3263518","226sf_C2CUGACXX_CGTACG_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.834039900146976,FALSE
"GSE116899","GSM3263496","GSM3263518","271b_C2CUGACXX_GAGTGG_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.847008342120858,FALSE
"GSE116899","GSM3263497","GSM3263518","271b_C2CUGACXX_GAGTGG_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.850376565337803,FALSE
"GSE116899","GSM3263498","GSM3263518","271sf_C2CUGACXX_GTTTCG_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.842940952373143,FALSE
"GSE116899","GSM3263499","GSM3263518","271sf_C2CUGACXX_GTTTCG_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.843045687769243,FALSE
"GSE116899","GSM3263500","GSM3263518","332b_C2CUGACXX_AGTCAA_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.860200828604947,FALSE
"GSE116899","GSM3263501","GSM3263518","332b_C2CUGACXX_AGTCAA_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.859070305487631,FALSE
"GSE116899","GSM3263502","GSM3263518","387b_C2CUGACXX_GTCCGC_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.862069254050589,FALSE
"GSE116899","GSM3263503","GSM3263518","387b_C2CUGACXX_GTCCGC_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.864093702956189,FALSE
"GSE116899","GSM3263504","GSM3263518","396b_C2CUGACXX_AGTTCC_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.868127545515544,FALSE
"GSE116899","GSM3263505","GSM3263518","396b_C2CUGACXX_AGTTCC_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.865162197867756,FALSE
"GSE116899","GSM3263506","GSM3263518","416b_C2CUGACXX_GTGGCC_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.867271530802652,FALSE
"GSE116899","GSM3263507","GSM3263518","416b_C2CUGACXX_GTGGCC_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.86612248373395,FALSE
"GSE116899","GSM3263508","GSM3263518","416sf_C2CUGACXX_GTGAAA_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.841247937928018,FALSE
"GSE116899","GSM3263509","GSM3263518","416sf_C2CUGACXX_GTGAAA_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.841378264807541,FALSE
"GSE116899","GSM3263510","GSM3263518","431b_C2CUGACXX_TAGCTT_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.868957780289362,FALSE
"GSE116899","GSM3263511","GSM3263518","431b_C2CUGACXX_TAGCTT_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.870794870147389,FALSE
"GSE116899","GSM3263512","GSM3263518","435b_C2CUGACXX_CTTGTA_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.871618681755712,FALSE
"GSE116899","GSM3263513","GSM3263518","435b_C2CUGACXX_CTTGTA_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.870553642114099,FALSE
"GSE116899","GSM3263514","GSM3263518","466b_C2CUGACXX_CCGTCC_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.870407112182988,FALSE
"GSE116899","GSM3263515","GSM3263518","466b_C2CUGACXX_CCGTCC_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.869944589614857,FALSE
"GSE116899","GSM3263516","GSM3263518","VDBR10b_C2CUGACXX_ATGTCA_L001","VDBR40b_C2CUGACXX_GGCTAC_L001",0.867328288233081,FALSE
"GSE116899","GSM3263517","GSM3263518","VDBR10b_C2CUGACXX_ATGTCA_L002","VDBR40b_C2CUGACXX_GGCTAC_L001",0.866917200920971,FALSE
"GSE116899","GSM3263492","GSM3263519","226b_C2CUGACXX_GATCAG_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.853392720822224,FALSE
"GSE116899","GSM3263493","GSM3263519","226b_C2CUGACXX_GATCAG_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.855702665742046,FALSE
"GSE116899","GSM3263494","GSM3263519","226sf_C2CUGACXX_CGTACG_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.832596072100998,FALSE
"GSE116899","GSM3263495","GSM3263519","226sf_C2CUGACXX_CGTACG_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.83517393539032,FALSE
"GSE116899","GSM3263496","GSM3263519","271b_C2CUGACXX_GAGTGG_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.849420969146087,FALSE
"GSE116899","GSM3263497","GSM3263519","271b_C2CUGACXX_GAGTGG_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.850718584970107,FALSE
"GSE116899","GSM3263498","GSM3263519","271sf_C2CUGACXX_GTTTCG_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.843626090323106,FALSE
"GSE116899","GSM3263499","GSM3263519","271sf_C2CUGACXX_GTTTCG_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.84359083284985,FALSE
"GSE116899","GSM3263500","GSM3263519","332b_C2CUGACXX_AGTCAA_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.861263797468497,FALSE
"GSE116899","GSM3263501","GSM3263519","332b_C2CUGACXX_AGTCAA_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.85924866795867,FALSE
"GSE116899","GSM3263502","GSM3263519","387b_C2CUGACXX_GTCCGC_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.863007751041347,FALSE
"GSE116899","GSM3263503","GSM3263519","387b_C2CUGACXX_GTCCGC_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.863424711691919,FALSE
"GSE116899","GSM3263504","GSM3263519","396b_C2CUGACXX_AGTTCC_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.865586384969386,FALSE
"GSE116899","GSM3263505","GSM3263519","396b_C2CUGACXX_AGTTCC_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.864634688132025,FALSE
"GSE116899","GSM3263506","GSM3263519","416b_C2CUGACXX_GTGGCC_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.865636032087781,FALSE
"GSE116899","GSM3263507","GSM3263519","416b_C2CUGACXX_GTGGCC_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.865582346240178,FALSE
"GSE116899","GSM3263508","GSM3263519","416sf_C2CUGACXX_GTGAAA_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.841075040403033,FALSE
"GSE116899","GSM3263509","GSM3263519","416sf_C2CUGACXX_GTGAAA_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.840217171858403,FALSE
"GSE116899","GSM3263510","GSM3263519","431b_C2CUGACXX_TAGCTT_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.868193877106888,FALSE
"GSE116899","GSM3263511","GSM3263519","431b_C2CUGACXX_TAGCTT_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.869353130733255,FALSE
"GSE116899","GSM3263512","GSM3263519","435b_C2CUGACXX_CTTGTA_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.872373745592708,FALSE
"GSE116899","GSM3263513","GSM3263519","435b_C2CUGACXX_CTTGTA_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.871140329051377,FALSE
"GSE116899","GSM3263514","GSM3263519","466b_C2CUGACXX_CCGTCC_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.87259314230515,FALSE
"GSE116899","GSM3263515","GSM3263519","466b_C2CUGACXX_CCGTCC_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.872569200259183,FALSE
"GSE116899","GSM3263516","GSM3263519","VDBR10b_C2CUGACXX_ATGTCA_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.869971197014925,FALSE
"GSE116899","GSM3263517","GSM3263519","VDBR10b_C2CUGACXX_ATGTCA_L002","VDBR40b_C2CUGACXX_GGCTAC_L002",0.869473583275712,FALSE
"GSE116899","GSM3263518","GSM3263519","VDBR40b_C2CUGACXX_GGCTAC_L001","VDBR40b_C2CUGACXX_GGCTAC_L002",0.893580038028882,TRUE
"GSE116899","GSM3263492","GSM3263520","226b_C2CUGACXX_GATCAG_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.866177522953,FALSE
"GSE116899","GSM3263493","GSM3263520","226b_C2CUGACXX_GATCAG_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.867782827592612,FALSE
"GSE116899","GSM3263494","GSM3263520","226sf_C2CUGACXX_CGTACG_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.844809351421143,FALSE
"GSE116899","GSM3263495","GSM3263520","226sf_C2CUGACXX_CGTACG_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.844717589992025,FALSE
"GSE116899","GSM3263496","GSM3263520","271b_C2CUGACXX_GAGTGG_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.849298504473184,FALSE
"GSE116899","GSM3263497","GSM3263520","271b_C2CUGACXX_GAGTGG_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.851367895048717,FALSE
"GSE116899","GSM3263498","GSM3263520","271sf_C2CUGACXX_GTTTCG_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.844748717467668,FALSE
"GSE116899","GSM3263499","GSM3263520","271sf_C2CUGACXX_GTTTCG_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.842995422662624,FALSE
"GSE116899","GSM3263500","GSM3263520","332b_C2CUGACXX_AGTCAA_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.863372184187093,FALSE
"GSE116899","GSM3263501","GSM3263520","332b_C2CUGACXX_AGTCAA_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.865542557987034,FALSE
"GSE116899","GSM3263502","GSM3263520","387b_C2CUGACXX_GTCCGC_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.865064329564852,FALSE
"GSE116899","GSM3263503","GSM3263520","387b_C2CUGACXX_GTCCGC_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.867794374531616,FALSE
"GSE116899","GSM3263504","GSM3263520","396b_C2CUGACXX_AGTTCC_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.867220206464985,FALSE
"GSE116899","GSM3263505","GSM3263520","396b_C2CUGACXX_AGTTCC_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.86569624930143,FALSE
"GSE116899","GSM3263506","GSM3263520","416b_C2CUGACXX_GTGGCC_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.863688435960158,FALSE
"GSE116899","GSM3263507","GSM3263520","416b_C2CUGACXX_GTGGCC_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.861994553047891,FALSE
"GSE116899","GSM3263508","GSM3263520","416sf_C2CUGACXX_GTGAAA_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.839337734205242,FALSE
"GSE116899","GSM3263509","GSM3263520","416sf_C2CUGACXX_GTGAAA_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.840334831768317,FALSE
"GSE116899","GSM3263510","GSM3263520","431b_C2CUGACXX_TAGCTT_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.864708056066469,FALSE
"GSE116899","GSM3263511","GSM3263520","431b_C2CUGACXX_TAGCTT_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.865466365448909,FALSE
"GSE116899","GSM3263512","GSM3263520","435b_C2CUGACXX_CTTGTA_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.871133045059849,FALSE
"GSE116899","GSM3263513","GSM3263520","435b_C2CUGACXX_CTTGTA_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.87068685069144,FALSE
"GSE116899","GSM3263514","GSM3263520","466b_C2CUGACXX_CCGTCC_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.869770794237819,FALSE
"GSE116899","GSM3263515","GSM3263520","466b_C2CUGACXX_CCGTCC_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.87111870664898,FALSE
"GSE116899","GSM3263516","GSM3263520","VDBR10b_C2CUGACXX_ATGTCA_L001","VDBR43b_C2CUGACXX_ACTGAT_L001",0.876345945618502,FALSE
"GSE116899","GSM3263517","GSM3263520","VDBR10b_C2CUGACXX_ATGTCA_L002","VDBR43b_C2CUGACXX_ACTGAT_L001",0.877129512067266,FALSE
